taskId time jobId jobSize runtime user peer TraceID Cluster.IAT Cluster.RT
2797578 433765 852 13193 3808 86 9 gwa-t3 C3 C4
2797579 433765 852 13193 1259 86 9 gwa-t3 C3 C4
2797580 433765 852 13193  801 86 9 gwa-t3 C3 C4
2797581 433765 852 13193 3797 86 9 gwa-t3 C3 C4
2797582 433765 852 13193 1125 86 9 gwa-t3 C3 C4
2797583 433765 852 13193 3610 86 9 gwa-t3 C3 C4
2797584 433765 852 13193 1543 86 9 gwa-t3 C3 C4
2797585 433765 852 13193 2289 86 9 gwa-t3 C3 C4
2797586 433765 852 13193 3102 86 9 gwa-t3 C3 C4
2797587 433765 852 13193 4000 86 9 gwa-t3 C3 C4
2797588 433765 852 13193 1877 86 9 gwa-t3 C3 C4
2797589 433765 852 13193 3608 86 9 gwa-t3 C3 C4
2797590 433765 852 13193  736 86 9 gwa-t3 C3 C4
2797591 433765 852 13193 3561 86 9 gwa-t3 C3 C4
2797592 433765 852 13193 4002 86 9 gwa-t3 C3 C4
2797593 433765 852 13193 3190 86 9 gwa-t3 C3 C4
2797594 433765 852 13193 3806 86 9 gwa-t3 C3 C4
2797595 433765 852 13193 3978 86 9 gwa-t3 C3 C4
2797596 433765 852 13193 3418 86 9 gwa-t3 C3 C4
2797597 433765 852 13193  460 86 9 gwa-t3 C3 C4
2797598 433765 852 13193 2949 86 9 gwa-t3 C3 C4
2797599 433765 852 13193  677 86 9 gwa-t3 C3 C4
2797600 433765 852 13193 2075 86 9 gwa-t3 C3 C4
2797601 433765 852 13193 5717 86 9 gwa-t3 C3 C4
2797602 433765 852 13193 2821 86 9 gwa-t3 C3 C4
2797603 433765 852 13193 2974 86 9 gwa-t3 C3 C4
2797604 433765 852 13193 1574 86 9 gwa-t3 C3 C4
2797605 433765 852 13193 2352 86 9 gwa-t3 C3 C4
2797606 433765 852 13193 4646 86 9 gwa-t3 C3 C4
2797607 433765 852 13193  846 86 9 gwa-t3 C3 C4
2797608 433765 852 13193 2036 86 9 gwa-t3 C3 C4
2797609 433765 852 13193 4668 86 9 gwa-t3 C3 C4
2797610 433765 852 13193 3567 86 9 gwa-t3 C3 C4
2797611 433765 852 13193 3432 86 9 gwa-t3 C3 C4
2797612 433765 852 13193 3170 86 9 gwa-t3 C3 C4
2797613 433765 852 13193 5243 86 9 gwa-t3 C3 C4
2797614 433765 852 13193 1730 86 9 gwa-t3 C3 C4
2797615 433765 852 13193 3002 86 9 gwa-t3 C3 C4
2797616 433765 852 13193 7290 86 9 gwa-t3 C3 C4
2797617 433765 852 13193 4646 86 9 gwa-t3 C3 C4
2797618 433765 852 13193 4283 86 9 gwa-t3 C3 C4
2797619 433765 852 13193 2576 86 9 gwa-t3 C3 C4
2797620 433765 852 13193 3808 86 9 gwa-t3 C3 C4
2797621 433765 852 13193 4934 86 9 gwa-t3 C3 C4
2797622 433765 852 13193 5353 86 9 gwa-t3 C3 C4
2797623 433765 852 13193  673 86 9 gwa-t3 C3 C4
2797624 433765 852 13193 3610 86 9 gwa-t3 C3 C4
2797625 433765 852 13193 4832 86 9 gwa-t3 C3 C4
2797626 433765 852 13193 4395 86 9 gwa-t3 C3 C4
2797627 433765 852 13193 2187 86 9 gwa-t3 C3 C4
2797628 433765 852 13193 2049 86 9 gwa-t3 C3 C4
2797629 433765 852 13193  526 86 9 gwa-t3 C3 C4
2797630 433765 852 13193 2846 86 9 gwa-t3 C3 C4
2797631 433765 852 13193 1946 86 9 gwa-t3 C3 C4
2797632 433765 852 13193 2512 86 9 gwa-t3 C3 C4
2797633 433765 852 13193 3705 86 9 gwa-t3 C3 C4
2797634 433765 852 13193 3426 86 9 gwa-t3 C3 C4
2797635 433765 852 13193 5329 86 9 gwa-t3 C3 C4
2797636 433765 852 13193 3656 86 9 gwa-t3 C3 C4
2797637 433765 852 13193 3224 86 9 gwa-t3 C3 C4
2797638 433765 852 13193 4703 86 9 gwa-t3 C3 C4
2797639 433765 852 13193 4547 86 9 gwa-t3 C3 C4
2797640 433765 852 13193 3023 86 9 gwa-t3 C3 C4
2797641 433765 852 13193 1794 86 9 gwa-t3 C3 C4
2797642 433765 852 13193 2351 86 9 gwa-t3 C3 C4
2797643 433765 852 13193 2546 86 9 gwa-t3 C3 C4
2797644 433765 852 13193  104 86 9 gwa-t3 C3 C4
2797645 433765 852 13193  378 86 9 gwa-t3 C3 C4
2797646 433765 852 13193 1137 86 9 gwa-t3 C3 C4
2797647 433765 852 13193 4827 86 9 gwa-t3 C3 C4
2797648 433765 852 13193 2608 86 9 gwa-t3 C3 C4
2797649 433765 852 13193 2806 86 9 gwa-t3 C3 C4
2797650 433765 852 13193 3579 86 9 gwa-t3 C3 C4
2797651 433765 852 13193  154 86 9 gwa-t3 C3 C4
2797652 433765 852 13193 2202 86 9 gwa-t3 C3 C4
2797653 433765 852 13193 3516 86 9 gwa-t3 C3 C4
2797654 433765 852 13193 3329 86 9 gwa-t3 C3 C4
2797655 433765 852 13193 4211 86 9 gwa-t3 C3 C4
2797656 433765 852 13193 2161 86 9 gwa-t3 C3 C4
2797657 433765 852 13193 3767 86 9 gwa-t3 C3 C4
2797658 433765 852 13193 1777 86 9 gwa-t3 C3 C4
2797659 433765 852 13193 7646 86 9 gwa-t3 C3 C4
2797660 433765 852 13193 4617 86 9 gwa-t3 C3 C4
2797661 433765 852 13193 5035 86 9 gwa-t3 C3 C4
2797662 433765 852 13193  599 86 9 gwa-t3 C3 C4
2797663 433765 852 13193  603 86 9 gwa-t3 C3 C4
2797664 433765 852 13193 4007 86 9 gwa-t3 C3 C4
2797665 433765 852 13193 2046 86 9 gwa-t3 C3 C4
2797666 433765 852 13193 1519 86 9 gwa-t3 C3 C4
2797667 433765 852 13193  411 86 9 gwa-t3 C3 C4
2797668 433765 852 13193 2285 86 9 gwa-t3 C3 C4
2797669 433765 852 13193  952 86 9 gwa-t3 C3 C4
2797670 433765 852 13193 3387 86 9 gwa-t3 C3 C4
2797671 433765 852 13193  122 86 9 gwa-t3 C3 C4
2797672 433765 852 13193 1554 86 9 gwa-t3 C3 C4
2797673 433765 852 13193 3799 86 9 gwa-t3 C3 C4
2797674 433765 852 13193 2859 86 9 gwa-t3 C3 C4
2797675 433765 852 13193  115 86 9 gwa-t3 C3 C4
2797676 433765 852 13193 1325 86 9 gwa-t3 C3 C4
2797677 433765 852 13193 1891 86 9 gwa-t3 C3 C4
2797678 433765 852 13193  724 86 9 gwa-t3 C3 C4
2797679 433765 852 13193 4588 86 9 gwa-t3 C3 C4
2797680 433765 852 13193 4153 86 9 gwa-t3 C3 C4
2797681 433765 852 13193 2764 86 9 gwa-t3 C3 C4
2797682 433765 852 13193 5691 86 9 gwa-t3 C3 C4
2797683 433765 852 13193 2947 86 9 gwa-t3 C3 C4
2797684 433765 852 13193 1778 86 9 gwa-t3 C3 C4
2797685 433765 852 13193 3927 86 9 gwa-t3 C3 C4
2797686 433765 852 13193 3475 86 9 gwa-t3 C3 C4
2797687 433765 852 13193   21 86 9 gwa-t3 C3 C4
2797688 433765 852 13193 1798 86 9 gwa-t3 C3 C4
2797689 433765 852 13193  202 86 9 gwa-t3 C3 C4
2797690 433765 852 13193 1264 86 9 gwa-t3 C3 C4
2797691 433765 852 13193 4448 86 9 gwa-t3 C3 C4
2797692 433765 852 13193 4411 86 9 gwa-t3 C3 C4
2797693 433765 852 13193 1914 86 9 gwa-t3 C3 C4
2797694 433765 852 13193  137 86 9 gwa-t3 C3 C4
2797695 433765 852 13193 2771 86 9 gwa-t3 C3 C4
2797696 433765 852 13193 2727 86 9 gwa-t3 C3 C4
2797697 433765 852 13193  825 86 9 gwa-t3 C3 C4
2797698 433765 852 13193 1750 86 9 gwa-t3 C3 C4
2797699 433765 852 13193  824 86 9 gwa-t3 C3 C4
2797700 433765 852 13193 3602 86 9 gwa-t3 C3 C4
2797701 433765 852 13193 1400 86 9 gwa-t3 C3 C4
2797702 433765 852 13193 2056 86 9 gwa-t3 C3 C4
2797703 433765 852 13193 2384 86 9 gwa-t3 C3 C4
2797704 433765 852 13193 3484 86 9 gwa-t3 C3 C4
2797705 433765 852 13193 4182 86 9 gwa-t3 C3 C4
2797706 433765 852 13193 3024 86 9 gwa-t3 C3 C4
2797707 433765 852 13193 4970 86 9 gwa-t3 C3 C4
2797708 433765 852 13193 1752 86 9 gwa-t3 C3 C4
2797709 433765 852 13193 2063 86 9 gwa-t3 C3 C4
2797710 433765 852 13193 2856 86 9 gwa-t3 C3 C4
2797711 433765 852 13193 3495 86 9 gwa-t3 C3 C4
2797712 433765 852 13193 3319 86 9 gwa-t3 C3 C4
2797713 433765 852 13193 6597 86 9 gwa-t3 C3 C4
2797714 433765 852 13193 1429 86 9 gwa-t3 C3 C4
2797715 433765 852 13193 2242 86 9 gwa-t3 C3 C4
2797716 433765 852 13193 2037 86 9 gwa-t3 C3 C4
2797717 433765 852 13193 1864 86 9 gwa-t3 C3 C4
2797718 433765 852 13193  942 86 9 gwa-t3 C3 C4
2797719 433765 852 13193 6455 86 9 gwa-t3 C3 C4
2797720 433765 852 13193 2586 86 9 gwa-t3 C3 C4
2797721 433765 852 13193 3404 86 9 gwa-t3 C3 C4
2797722 433765 852 13193 6257 86 9 gwa-t3 C3 C4
2797723 433765 852 13193 3761 86 9 gwa-t3 C3 C4
2797724 433765 852 13193 4528 86 9 gwa-t3 C3 C4
2797725 433765 852 13193 1617 86 9 gwa-t3 C3 C4
2797726 433765 852 13193 5028 86 9 gwa-t3 C3 C4
2797727 433765 852 13193 3809 86 9 gwa-t3 C3 C4
2797728 433765 852 13193 2713 86 9 gwa-t3 C3 C4
2797729 433765 852 13193 1253 86 9 gwa-t3 C3 C4
2797730 433765 852 13193 1403 86 9 gwa-t3 C3 C4
2797731 433765 852 13193 5167 86 9 gwa-t3 C3 C4
2797732 433765 852 13193   80 86 9 gwa-t3 C3 C4
2797733 433765 852 13193 3705 86 9 gwa-t3 C3 C4
2797734 433765 852 13193 1110 86 9 gwa-t3 C3 C4
2797735 433765 852 13193 5230 86 9 gwa-t3 C3 C4
2797736 433765 852 13193 4097 86 9 gwa-t3 C3 C4
2797737 433765 852 13193  897 86 9 gwa-t3 C3 C4
2797738 433765 852 13193  876 86 9 gwa-t3 C3 C4
2797739 433765 852 13193 1355 86 9 gwa-t3 C3 C4
2797740 433765 852 13193 1949 86 9 gwa-t3 C3 C4
2797741 433765 852 13193  742 86 9 gwa-t3 C3 C4
2797742 433765 852 13193 4377 86 9 gwa-t3 C3 C4
2797743 433765 852 13193 1569 86 9 gwa-t3 C3 C4
2797744 433765 852 13193 2764 86 9 gwa-t3 C3 C4
2797745 433765 852 13193 3180 86 9 gwa-t3 C3 C4
2797746 433765 852 13193 2532 86 9 gwa-t3 C3 C4
2797747 433765 852 13193 4464 86 9 gwa-t3 C3 C4
2797748 433765 852 13193 3369 86 9 gwa-t3 C3 C4
2797749 433765 852 13193 2568 86 9 gwa-t3 C3 C4
2797750 433765 852 13193 4133 86 9 gwa-t3 C3 C4
2797751 433765 852 13193 3030 86 9 gwa-t3 C3 C4
2797752 433765 852 13193 4597 86 9 gwa-t3 C3 C4
2797753 433765 852 13193 4228 86 9 gwa-t3 C3 C4
2797754 433765 852 13193 2240 86 9 gwa-t3 C3 C4
2797755 433765 852 13193 2220 86 9 gwa-t3 C3 C4
2797756 433765 852 13193 4703 86 9 gwa-t3 C3 C4
2797757 433765 852 13193 2616 86 9 gwa-t3 C3 C4
2797758 433765 852 13193  101 86 9 gwa-t3 C3 C4
2797759 433765 852 13193  319 86 9 gwa-t3 C3 C4
2797760 433765 852 13193 3224 86 9 gwa-t3 C3 C4
2797761 433765 852 13193 4291 86 9 gwa-t3 C3 C4
2797762 433765 852 13193 1158 86 9 gwa-t3 C3 C4
2797763 433765 852 13193 1781 86 9 gwa-t3 C3 C4
2797764 433765 852 13193  269 86 9 gwa-t3 C3 C4
2797765 433765 852 13193 4369 86 9 gwa-t3 C3 C4
2797766 433765 852 13193 3740 86 9 gwa-t3 C3 C4
2797767 433765 852 13193  686 86 9 gwa-t3 C3 C4
2797768 433765 852 13193 4943 86 9 gwa-t3 C3 C4
2797769 433765 852 13193 3545 86 9 gwa-t3 C3 C4
2797770 433765 852 13193 6345 86 9 gwa-t3 C3 C4
2797771 433765 852 13193 1803 86 9 gwa-t3 C3 C4
2797772 433765 852 13193 4310 86 9 gwa-t3 C3 C4
2797773 433765 852 13193 2381 86 9 gwa-t3 C3 C4
2797774 433765 852 13193 2557 86 9 gwa-t3 C3 C4
2797775 433765 852 13193 1337 86 9 gwa-t3 C3 C4
2797776 433765 852 13193 2706 86 9 gwa-t3 C3 C4
2797777 433765 852 13193 3531 86 9 gwa-t3 C3 C4
2797778 433765 852 13193  776 86 9 gwa-t3 C3 C4
2797779 433765 852 13193 2060 86 9 gwa-t3 C3 C4
2797780 433765 852 13193 1233 86 9 gwa-t3 C3 C4
2797781 433765 852 13193 6983 86 9 gwa-t3 C3 C4
2797782 433765 852 13193 1348 86 9 gwa-t3 C3 C4
2797783 433765 852 13193 3698 86 9 gwa-t3 C3 C4
2797784 433765 852 13193 2752 86 9 gwa-t3 C3 C4
2797785 433765 852 13193 4239 86 9 gwa-t3 C3 C4
2797786 433765 852 13193 1441 86 9 gwa-t3 C3 C4
2797787 433765 852 13193 3139 86 9 gwa-t3 C3 C4
2797788 433765 852 13193 1105 86 9 gwa-t3 C3 C4
2797789 433765 852 13193  274 86 9 gwa-t3 C3 C4
2797790 433765 852 13193 1961 86 9 gwa-t3 C3 C4
2797791 433765 852 13193 1791 86 9 gwa-t3 C3 C4
2797792 433765 852 13193 2745 86 9 gwa-t3 C3 C4
2797793 433765 852 13193 3530 86 9 gwa-t3 C3 C4
2797794 433765 852 13193  224 86 9 gwa-t3 C3 C4
2797795 433765 852 13193  726 86 9 gwa-t3 C3 C4
2797796 433765 852 13193 2436 86 9 gwa-t3 C3 C4
2797797 433765 852 13193 2805 86 9 gwa-t3 C3 C4
2797798 433765 852 13193 2697 86 9 gwa-t3 C3 C4
2797799 433765 852 13193 3188 86 9 gwa-t3 C3 C4
2797800 433765 852 13193 3960 86 9 gwa-t3 C3 C4
2797801 433765 852 13193 3043 86 9 gwa-t3 C3 C4
2797802 433765 852 13193 1825 86 9 gwa-t3 C3 C4
2797803 433765 852 13193  313 86 9 gwa-t3 C3 C4
2797804 433765 852 13193 3694 86 9 gwa-t3 C3 C4
2797805 433765 852 13193 1565 86 9 gwa-t3 C3 C4
2797806 433765 852 13193 1105 86 9 gwa-t3 C3 C4
2797807 433765 852 13193 5436 86 9 gwa-t3 C3 C4
2797808 433765 852 13193 2030 86 9 gwa-t3 C3 C4
2797809 433765 852 13193 3267 86 9 gwa-t3 C3 C4
2797810 433765 852 13193 2317 86 9 gwa-t3 C3 C4
2797811 433765 852 13193 1730 86 9 gwa-t3 C3 C4
2797812 433765 852 13193 3822 86 9 gwa-t3 C3 C4
2797813 433765 852 13193 2462 86 9 gwa-t3 C3 C4
2797814 433765 852 13193 3198 86 9 gwa-t3 C3 C4
2797815 433765 852 13193 3292 86 9 gwa-t3 C3 C4
2797816 433765 852 13193 5831 86 9 gwa-t3 C3 C4
2797817 433765 852 13193 2670 86 9 gwa-t3 C3 C4
2797818 433765 852 13193  126 86 9 gwa-t3 C3 C4
2797819 433765 852 13193 4810 86 9 gwa-t3 C3 C4
2797820 433765 852 13193 1679 86 9 gwa-t3 C3 C4
2797821 433765 852 13193 2411 86 9 gwa-t3 C3 C4
2797822 433765 852 13193 3737 86 9 gwa-t3 C3 C4
2797823 433765 852 13193 3301 86 9 gwa-t3 C3 C4
2797824 433765 852 13193 6137 86 9 gwa-t3 C3 C4
2797825 433765 852 13193 4235 86 9 gwa-t3 C3 C4
2797826 433765 852 13193 5361 86 9 gwa-t3 C3 C4
2797827 433765 852 13193 1952 86 9 gwa-t3 C3 C4
2797828 433765 852 13193 2061 86 9 gwa-t3 C3 C4
2797829 433765 852 13193 2699 86 9 gwa-t3 C3 C4
2797830 433765 852 13193 4784 86 9 gwa-t3 C3 C4
2797831 433765 852 13193 1500 86 9 gwa-t3 C3 C4
2797832 433765 852 13193 1720 86 9 gwa-t3 C3 C4
2797833 433765 852 13193  716 86 9 gwa-t3 C3 C4
2797834 433765 852 13193 5320 86 9 gwa-t3 C3 C4
2797835 433765 852 13193  202 86 9 gwa-t3 C3 C4
2797836 433765 852 13193 2382 86 9 gwa-t3 C3 C4
2797837 433765 852 13193 2991 86 9 gwa-t3 C3 C4
2797838 433765 852 13193 1833 86 9 gwa-t3 C3 C4
2797839 433765 852 13193 3733 86 9 gwa-t3 C3 C4
2797840 433765 852 13193 1903 86 9 gwa-t3 C3 C4
2797841 433765 852 13193 2991 86 9 gwa-t3 C3 C4
2797842 433765 852 13193 1873 86 9 gwa-t3 C3 C4
2797843 433765 852 13193  278 86 9 gwa-t3 C3 C4
2797844 433765 852 13193 1592 86 9 gwa-t3 C3 C4
2797845 433765 852 13193 2487 86 9 gwa-t3 C3 C4
2797846 433765 852 13193 3437 86 9 gwa-t3 C3 C4
2797847 433765 852 13193 2129 86 9 gwa-t3 C3 C4
2797848 433765 852 13193 3759 86 9 gwa-t3 C3 C4
2797849 433765 852 13193  796 86 9 gwa-t3 C3 C4
2797850 433765 852 13193 4722 86 9 gwa-t3 C3 C4
2797851 433765 852 13193 3653 86 9 gwa-t3 C3 C4
2797852 433765 852 13193 2763 86 9 gwa-t3 C3 C4
2797853 433765 852 13193 2404 86 9 gwa-t3 C3 C4
2797854 433765 852 13193 2278 86 9 gwa-t3 C3 C4
2797855 433765 852 13193 1566 86 9 gwa-t3 C3 C4
2797856 433765 852 13193  565 86 9 gwa-t3 C3 C4
2797857 433765 852 13193 1727 86 9 gwa-t3 C3 C4
2797858 433765 852 13193 1707 86 9 gwa-t3 C3 C4
2797859 433765 852 13193 6258 86 9 gwa-t3 C3 C4
2797860 433765 852 13193 5010 86 9 gwa-t3 C3 C4
2797861 433765 852 13193 1160 86 9 gwa-t3 C3 C4
2797862 433765 852 13193 3187 86 9 gwa-t3 C3 C4
2797863 433765 852 13193 1059 86 9 gwa-t3 C3 C4
2797864 433765 852 13193   68 86 9 gwa-t3 C3 C4
2797865 433765 852 13193  985 86 9 gwa-t3 C3 C4
2797866 433765 852 13193 2128 86 9 gwa-t3 C3 C4
2797867 433765 852 13193  968 86 9 gwa-t3 C3 C4
2797868 433765 852 13193 3998 86 9 gwa-t3 C3 C4
2797869 433765 852 13193 3060 86 9 gwa-t3 C3 C4
2797870 433765 852 13193 4365 86 9 gwa-t3 C3 C4
2797871 433765 852 13193  978 86 9 gwa-t3 C3 C4
2797872 433765 852 13193 4206 86 9 gwa-t3 C3 C4
2797873 433765 852 13193  883 86 9 gwa-t3 C3 C4
2797874 433765 852 13193 2255 86 9 gwa-t3 C3 C4
2797875 433765 852 13193 1612 86 9 gwa-t3 C3 C4
2797876 433765 852 13193 3366 86 9 gwa-t3 C3 C4
2797877 433765 852 13193 1383 86 9 gwa-t3 C3 C4
2797878 433765 852 13193  105 86 9 gwa-t3 C3 C4
2797879 433765 852 13193 1198 86 9 gwa-t3 C3 C4
2797880 433765 852 13193 1681 86 9 gwa-t3 C3 C4
2797881 433765 852 13193 2006 86 9 gwa-t3 C3 C4
2797882 433765 852 13193 7393 86 9 gwa-t3 C3 C4
2797883 433765 852 13193 4097 86 9 gwa-t3 C3 C4
2797884 433765 852 13193  601 86 9 gwa-t3 C3 C4
2797885 433765 852 13193 2163 86 9 gwa-t3 C3 C4
2797886 433765 852 13193 4190 86 9 gwa-t3 C3 C4
2797887 433765 852 13193 2617 86 9 gwa-t3 C3 C4
2797888 433765 852 13193 3702 86 9 gwa-t3 C3 C4
2797889 433765 852 13193 5377 86 9 gwa-t3 C3 C4
2797890 433765 852 13193 3632 86 9 gwa-t3 C3 C4
2797891 433765 852 13193  396 86 9 gwa-t3 C3 C4
2797892 433765 852 13193 3074 86 9 gwa-t3 C3 C4
2797893 433765 852 13193 1595 86 9 gwa-t3 C3 C4
2797894 433765 852 13193 1296 86 9 gwa-t3 C3 C4
2797895 433765 852 13193 1627 86 9 gwa-t3 C3 C4
2797896 433765 852 13193 3909 86 9 gwa-t3 C3 C4
2797897 433765 852 13193 1511 86 9 gwa-t3 C3 C4
2797898 433765 852 13193 4048 86 9 gwa-t3 C3 C4
2797899 433765 852 13193 3354 86 9 gwa-t3 C3 C4
2797900 433765 852 13193 2297 86 9 gwa-t3 C3 C4
2797901 433765 852 13193  371 86 9 gwa-t3 C3 C4
2797902 433765 852 13193 1072 86 9 gwa-t3 C3 C4
2797903 433765 852 13193 3850 86 9 gwa-t3 C3 C4
2797904 433765 852 13193 1279 86 9 gwa-t3 C3 C4
2797905 433765 852 13193 5207 86 9 gwa-t3 C3 C4
2797906 433765 852 13193 2633 86 9 gwa-t3 C3 C4
2797907 433765 852 13193 5813 86 9 gwa-t3 C3 C4
2797908 433765 852 13193 4409 86 9 gwa-t3 C3 C4
2797909 433765 852 13193 7953 86 9 gwa-t3 C3 C4
2797910 433765 852 13193 2121 86 9 gwa-t3 C3 C4
2797911 433765 852 13193 3594 86 9 gwa-t3 C3 C4
2797912 433765 852 13193 1026 86 9 gwa-t3 C3 C4
2797913 433765 852 13193  710 86 9 gwa-t3 C3 C4
2797914 433765 852 13193 4024 86 9 gwa-t3 C3 C4
2797915 433765 852 13193 2728 86 9 gwa-t3 C3 C4
2797916 433765 852 13193 1142 86 9 gwa-t3 C3 C4
2797917 433765 852 13193 1807 86 9 gwa-t3 C3 C4
2797918 433765 852 13193 1782 86 9 gwa-t3 C3 C4
2797919 433765 852 13193 2343 86 9 gwa-t3 C3 C4
2797920 433765 852 13193 1374 86 9 gwa-t3 C3 C4
2797921 433765 852 13193 1380 86 9 gwa-t3 C3 C4
2797922 433765 852 13193 5263 86 9 gwa-t3 C3 C4
2797923 433765 852 13193 2059 86 9 gwa-t3 C3 C4
2797924 433765 852 13193 2175 86 9 gwa-t3 C3 C4
2797925 433765 852 13193 1676 86 9 gwa-t3 C3 C4
2797926 433765 852 13193 4075 86 9 gwa-t3 C3 C4
2797927 433765 852 13193 4451 86 9 gwa-t3 C3 C4
2797928 433765 852 13193 6041 86 9 gwa-t3 C3 C4
2797929 433765 852 13193 1691 86 9 gwa-t3 C3 C4
2797930 433765 852 13193 2788 86 9 gwa-t3 C3 C4
2797931 433765 852 13193 4274 86 9 gwa-t3 C3 C4
2797932 433765 852 13193 3333 86 9 gwa-t3 C3 C4
2797933 433765 852 13193 2726 86 9 gwa-t3 C3 C4
2797934 433765 852 13193 4071 86 9 gwa-t3 C3 C4
2797935 433765 852 13193 1904 86 9 gwa-t3 C3 C4
2797936 433765 852 13193 4648 86 9 gwa-t3 C3 C4
2797937 433765 852 13193 1267 86 9 gwa-t3 C3 C4
2797938 433765 852 13193 2367 86 9 gwa-t3 C3 C4
2797939 433765 852 13193  529 86 9 gwa-t3 C3 C4
2797940 433765 852 13193 1712 86 9 gwa-t3 C3 C4
2797941 433765 852 13193 2323 86 9 gwa-t3 C3 C4
2797942 433765 852 13193 3037 86 9 gwa-t3 C3 C4
2797943 433765 852 13193 3130 86 9 gwa-t3 C3 C4
2797944 433765 852 13193 5105 86 9 gwa-t3 C3 C4
2797945 433765 852 13193 3726 86 9 gwa-t3 C3 C4
2797946 433765 852 13193  355 86 9 gwa-t3 C3 C4
2797947 433765 852 13193 3582 86 9 gwa-t3 C3 C4
2797948 433765 852 13193 3773 86 9 gwa-t3 C3 C4
2797949 433765 852 13193 2915 86 9 gwa-t3 C3 C4
2797950 433765 852 13193 2732 86 9 gwa-t3 C3 C4
2797951 433765 852 13193 3178 86 9 gwa-t3 C3 C4
2797952 433765 852 13193 4182 86 9 gwa-t3 C3 C4
2797953 433765 852 13193 4704 86 9 gwa-t3 C3 C4
2797954 433765 852 13193 1338 86 9 gwa-t3 C3 C4
2797955 433765 852 13193  582 86 9 gwa-t3 C3 C4
2797956 433765 852 13193 2422 86 9 gwa-t3 C3 C4
2797957 433765 852 13193 5079 86 9 gwa-t3 C3 C4
2797958 433765 852 13193 4056 86 9 gwa-t3 C3 C4
2797959 433765 852 13193 2729 86 9 gwa-t3 C3 C4
2797960 433765 852 13193 1674 86 9 gwa-t3 C3 C4
2797961 433765 852 13193 3273 86 9 gwa-t3 C3 C4
2797962 433765 852 13193 1742 86 9 gwa-t3 C3 C4
2797963 433765 852 13193 2644 86 9 gwa-t3 C3 C4
2797964 433765 852 13193 3455 86 9 gwa-t3 C3 C4
2797965 433765 852 13193 3369 86 9 gwa-t3 C3 C4
2797966 433765 852 13193  847 86 9 gwa-t3 C3 C4
2797967 433765 852 13193 1106 86 9 gwa-t3 C3 C4
2797968 433765 852 13193 5039 86 9 gwa-t3 C3 C4
2797969 433765 852 13193 4090 86 9 gwa-t3 C3 C4
2797970 433765 852 13193 2000 86 9 gwa-t3 C3 C4
2797971 433765 852 13193 3167 86 9 gwa-t3 C3 C4
2797972 433765 852 13193 2287 86 9 gwa-t3 C3 C4
2797973 433765 852 13193  954 86 9 gwa-t3 C3 C4
2797974 433765 852 13193 3164 86 9 gwa-t3 C3 C4
2797975 433765 852 13193 4253 86 9 gwa-t3 C3 C4
2797976 433765 852 13193 1452 86 9 gwa-t3 C3 C4
2797977 433765 852 13193  451 86 9 gwa-t3 C3 C4
2797978 433765 852 13193 3946 86 9 gwa-t3 C3 C4
2797979 433765 852 13193 3274 86 9 gwa-t3 C3 C4
2797980 433765 852 13193 2271 86 9 gwa-t3 C3 C4
2797981 433765 852 13193 6037 86 9 gwa-t3 C3 C4
2797982 433765 852 13193 2669 86 9 gwa-t3 C3 C4
2797983 433765 852 13193 3844 86 9 gwa-t3 C3 C4
2797984 433765 852 13193 4894 86 9 gwa-t3 C3 C4
2797985 433765 852 13193 4051 86 9 gwa-t3 C3 C4
2797986 433765 852 13193 3152 86 9 gwa-t3 C3 C4
2797987 433765 852 13193 3376 86 9 gwa-t3 C3 C4
2797988 433765 852 13193 4563 86 9 gwa-t3 C3 C4
2797989 433765 852 13193  862 86 9 gwa-t3 C3 C4
2797990 433765 852 13193 2245 86 9 gwa-t3 C3 C4
2797991 433765 852 13193 4278 86 9 gwa-t3 C3 C4
2797992 433765 852 13193 4098 86 9 gwa-t3 C3 C4
2797993 433765 852 13193 1538 86 9 gwa-t3 C3 C4
2797994 433765 852 13193 1622 86 9 gwa-t3 C3 C4
2797995 433765 852 13193 4272 86 9 gwa-t3 C3 C4
2797996 433765 852 13193 1795 86 9 gwa-t3 C3 C4
2797997 433765 852 13193 2621 86 9 gwa-t3 C3 C4
2797998 433765 852 13193   40 86 9 gwa-t3 C3 C4
2797999 433765 852 13193 3044 86 9 gwa-t3 C3 C4
2798000 433765 852 13193 5404 86 9 gwa-t3 C3 C4
2798001 433765 852 13193 2420 86 9 gwa-t3 C3 C4
2798002 433765 852 13193 3066 86 9 gwa-t3 C3 C4
2798003 433765 852 13193 2312 86 9 gwa-t3 C3 C4
2798004 433765 852 13193 3990 86 9 gwa-t3 C3 C4
2798005 433765 852 13193 2807 86 9 gwa-t3 C3 C4
2798006 433765 852 13193 1353 86 9 gwa-t3 C3 C4
2798007 433765 852 13193 1905 86 9 gwa-t3 C3 C4
2798008 433765 852 13193  359 86 9 gwa-t3 C3 C4
2798009 433765 852 13193 3894 86 9 gwa-t3 C3 C4
2798010 433765 852 13193 3393 86 9 gwa-t3 C3 C4
2798011 433765 852 13193 2203 86 9 gwa-t3 C3 C4
2798012 433765 852 13193 1134 86 9 gwa-t3 C3 C4
2798013 433765 852 13193 1035 86 9 gwa-t3 C3 C4
2798014 433765 852 13193 1591 86 9 gwa-t3 C3 C4
2798015 433765 852 13193 4360 86 9 gwa-t3 C3 C4
