"TaskId" "JobId" "ThinkTime" "RunTime" "UserId" "SiteId"
48314 3605 -1 1653 "U5" "P1"
48315 3605 -1 1072 "U5" "P1"
48316 3605 -1 1865 "U5" "P1"
48317 3605 -1 848 "U5" "P1"
48318 3605 -1 14 "U5" "P1"
48319 3605 -1 1185 "U5" "P1"
48320 3605 -1 1503 "U5" "P1"
48321 3605 -1 1331 "U5" "P1"
48322 3605 -1 240 "U5" "P1"
48323 3605 -1 2039 "U5" "P1"
48324 3605 -1 1721 "U5" "P1"
48325 3606 2 857 "U6" "P1"
48326 3606 -1 597 "U6" "P1"
48327 3606 -1 1253 "U6" "P1"
48328 3607 1 843 "U7" "P1"
48329 3607 -1 1530 "U7" "P1"
48330 3608 1 1670 "U8" "P1"
48331 3608 -1 2376 "U8" "P1"
48332 3608 -1 1307 "U8" "P1"
48333 3608 -1 1005 "U8" "P1"
48334 3608 -1 454 "U8" "P1"
48335 3608 -1 1511 "U8" "P1"
48336 3608 -1 1657 "U8" "P1"
48337 3609 2282 1537 "U9" "P1"
48338 3609 -1 1224 "U9" "P1"
48339 3609 -1 1937 "U9" "P1"
48340 3609 -1 1452 "U9" "P1"
48341 3609 -1 653 "U9" "P1"
48342 3609 -1 1619 "U9" "P1"
48343 3609 -1 1100 "U9" "P1"
48344 3609 -1 689 "U9" "P1"
48345 3609 -1 1343 "U9" "P1"
48346 3609 -1 1099 "U9" "P1"
48347 3609 -1 1728 "U9" "P1"
48348 3609 -1 1755 "U9" "P1"
48349 3609 -1 415 "U9" "P1"
48350 3609 -1 1694 "U9" "P1"
48351 3609 -1 1799 "U9" "P1"
48352 3610 32 990 "U10" "P1"
48353 3610 -1 1546 "U10" "P1"
48354 3610 -1 1298 "U10" "P1"
48355 3610 -1 1072 "U10" "P1"
48356 3610 -1 1208 "U10" "P1"
48357 3611 74 1950 "U11" "P2"
48358 3611 -1 884 "U11" "P2"
48359 3611 -1 2178 "U11" "P2"
48360 3611 -1 1557 "U11" "P2"
48361 3611 -1 198 "U11" "P2"
48362 3611 -1 49 "U11" "P2"
48363 3611 -1 1035 "U11" "P2"
48364 3612 13 1204 "U12" "P2"
48365 3612 -1 51 "U12" "P2"
48366 3612 -1 859 "U12" "P2"
48367 3612 -1 884 "U12" "P2"
48368 3612 -1 349 "U12" "P2"
48369 3612 -1 2095 "U12" "P2"
48370 3612 -1 1118 "U12" "P2"
48371 3612 -1 1582 "U12" "P2"
48372 3613 14 1146 "U13" "P2"
48373 3613 -1 1289 "U13" "P2"
48374 3613 -1 1137 "U13" "P2"
48375 3613 -1 1165 "U13" "P2"
48376 3613 -1 875 "U13" "P2"
48377 3613 -1 355 "U13" "P2"
48378 3613 -1 858 "U13" "P2"
48379 3613 -1 1262 "U13" "P2"
48380 3613 -1 529 "U13" "P2"
48381 3613 -1 1726 "U13" "P2"
48382 3613 -1 692 "U13" "P2"
48383 3613 -1 2035 "U13" "P2"
48384 3614 41 846 "U14" "P2"
48385 3614 -1 1621 "U14" "P2"
48386 3615 1 1564 "U15" "P2"
48387 3615 -1 1125 "U15" "P2"
48388 3615 -1 1685 "U15" "P2"
48389 3615 -1 1519 "U15" "P2"
48390 3615 -1 337 "U15" "P2"
48391 3615 -1 850 "U15" "P2"
48392 3615 -1 1274 "U15" "P2"
48393 3615 -1 824 "U15" "P2"
48394 3615 -1 1874 "U15" "P2"
48395 3615 -1 1978 "U15" "P2"
48396 3615 -1 1338 "U15" "P2"
48397 3615 -1 1235 "U15" "P2"
48398 3615 -1 1252 "U15" "P2"
48399 3615 -1 1836 "U15" "P2"
48400 3615 -1 1723 "U15" "P2"
48401 3615 -1 1203 "U15" "P2"
48402 3615 -1 1070 "U15" "P2"
48403 3615 -1 867 "U15" "P2"
48404 3615 -1 1645 "U15" "P2"
48405 3615 -1 1135 "U15" "P2"
48406 3615 -1 659 "U15" "P2"
48407 3615 -1 2234 "U15" "P2"
48408 3615 -1 595 "U15" "P2"
48409 3615 -1 256 "U15" "P2"
48410 3615 -1 929 "U15" "P2"
48411 3615 -1 225 "U15" "P2"
48412 3615 -1 580 "U15" "P2"
48413 3615 -1 1729 "U15" "P2"
48414 3615 -1 1144 "U15" "P2"
48415 3615 -1 1075 "U15" "P2"
48416 3615 -1 1526 "U15" "P2"
48417 3615 -1 1706 "U15" "P2"
48418 3615 -1 1189 "U15" "P2"
48419 3615 -1 1823 "U15" "P2"
48420 3615 -1 756 "U15" "P2"
48421 3615 -1 685 "U15" "P2"
48422 3615 -1 440 "U15" "P2"
48423 3615 -1 821 "U15" "P2"
48424 3615 -1 1708 "U15" "P2"
48425 3615 -1 1542 "U15" "P2"
48426 3615 -1 1089 "U15" "P2"
48427 3615 -1 1147 "U15" "P2"
48428 3615 -1 951 "U15" "P2"
48429 3615 -1 1364 "U15" "P2"
48430 3615 -1 496 "U15" "P2"
48431 3615 -1 1829 "U15" "P2"
48432 3615 -1 1189 "U15" "P2"
48433 3615 -1 1292 "U15" "P2"
48434 3615 -1 711 "U15" "P2"
48435 3615 -1 503 "U15" "P2"
48436 3615 -1 2249 "U15" "P2"
48437 3615 -1 1173 "U15" "P2"
48438 3615 -1 1211 "U15" "P2"
48439 3615 -1 1826 "U15" "P2"
48440 3615 -1 126 "U15" "P2"
48441 3615 -1 833 "U15" "P2"
48442 3615 -1 1369 "U15" "P2"
48443 3615 -1 1396 "U15" "P2"
48444 3615 -1 1160 "U15" "P2"
48445 3615 -1 2005 "U15" "P2"
48446 3615 -1 1661 "U15" "P2"
48447 3615 -1 1294 "U15" "P2"
48448 3615 -1 1902 "U15" "P2"
48449 3615 -1 1029 "U15" "P2"
48450 3615 -1 1316 "U15" "P2"
48451 3615 -1 732 "U15" "P2"
48452 3615 -1 1077 "U15" "P2"
48453 3615 -1 700 "U15" "P2"
48454 3615 -1 2107 "U15" "P2"
48455 3615 -1 352 "U15" "P2"
48456 3615 -1 1746 "U15" "P2"
48457 3615 -1 1067 "U15" "P2"
48458 3615 -1 1251 "U15" "P2"
48459 3615 -1 1003 "U15" "P2"
48460 3615 -1 1364 "U15" "P2"
48461 3615 -1 1247 "U15" "P2"
48462 3615 -1 1502 "U15" "P2"
48463 3615 -1 1460 "U15" "P2"
48464 3615 -1 1921 "U15" "P2"
48465 3615 -1 803 "U15" "P2"
48466 3615 -1 1525 "U15" "P2"
48467 3615 -1 1589 "U15" "P2"
48468 3615 -1 2200 "U15" "P2"
48469 3615 -1 1289 "U15" "P2"
48470 3615 -1 2292 "U15" "P2"
48471 3615 -1 1107 "U15" "P2"
48472 3615 -1 1351 "U15" "P2"
48473 3615 -1 1013 "U15" "P2"
48474 3615 -1 1213 "U15" "P2"
48475 3615 -1 846 "U15" "P2"
48476 3615 -1 49 "U15" "P2"
48477 3615 -1 705 "U15" "P2"
48478 3615 -1 1727 "U15" "P2"
48479 3615 -1 1901 "U15" "P2"
48480 3615 -1 1018 "U15" "P2"
48481 3615 -1 752 "U15" "P2"
48482 3615 -1 1760 "U15" "P2"
48483 3615 -1 1241 "U15" "P2"
48484 3615 -1 1234 "U15" "P2"
48485 3615 -1 1366 "U15" "P2"
48486 3615 -1 1275 "U15" "P2"
48487 3615 -1 1606 "U15" "P2"
48488 3615 -1 1170 "U15" "P2"
48489 3615 -1 1304 "U15" "P2"
48490 3615 -1 1063 "U15" "P2"
48491 3615 -1 2036 "U15" "P2"
48492 3615 -1 1113 "U15" "P2"
48493 3615 -1 2092 "U15" "P2"
48494 3615 -1 1013 "U15" "P2"
48495 3615 -1 1701 "U15" "P2"
48496 3616 6 1854 "U16" "P2"
48497 3616 -1 796 "U16" "P2"
48498 3617 598 2122 "U17" "P2"
48499 3617 -1 1504 "U17" "P2"
48500 3618 15 1364 "U18" "P2"
48501 3618 -1 298 "U18" "P2"
48502 3618 -1 1856 "U18" "P2"
48503 3618 -1 1377 "U18" "P2"
48504 3618 -1 1516 "U18" "P2"
48505 3619 13 1659 "U19" "P2"
48506 3619 -1 1358 "U19" "P2"
48507 3619 -1 1500 "U19" "P2"
48508 3619 -1 1405 "U19" "P2"
48509 3619 -1 1331 "U19" "P2"
48510 3619 -1 1375 "U19" "P2"
48511 3620 121 520 "U20" "P2"
48512 3620 -1 719 "U20" "P2"
48513 3620 -1 1358 "U20" "P2"
48514 3620 -1 1057 "U20" "P2"
48515 3620 -1 1121 "U20" "P2"
48516 3620 -1 1385 "U20" "P2"
48517 3620 -1 1174 "U20" "P2"
48518 3620 -1 417 "U20" "P2"
48519 3620 -1 1815 "U20" "P2"
48520 3621 18544 528 "U21" "P3"
48521 3621 -1 944 "U21" "P3"
48522 3621 -1 549 "U21" "P3"
48523 3621 -1 884 "U21" "P3"
48524 3621 -1 2182 "U21" "P3"
48525 3622 44 1927 "U22" "P3"
48526 3622 -1 1103 "U22" "P3"
48527 3622 -1 2046 "U22" "P3"
48528 3622 -1 1015 "U22" "P3"
48529 3622 -1 600 "U22" "P3"
48530 3622 -1 1721 "U22" "P3"
48531 3623 95 1614 "U23" "P3"
48532 3623 -1 1717 "U23" "P3"
48533 3623 -1 1691 "U23" "P3"
48534 3623 -1 364 "U23" "P3"
48535 3623 -1 606 "U23" "P3"
48536 3623 -1 1319 "U23" "P3"
48537 3624 190 1891 "U24" "P3"
48538 3624 -1 1211 "U24" "P3"
48539 3624 -1 852 "U24" "P3"
48540 3624 -1 1670 "U24" "P3"
48541 3624 -1 1029 "U24" "P3"
48542 3624 -1 1563 "U24" "P3"
48543 3624 -1 678 "U24" "P3"
48544 3624 -1 2262 "U24" "P3"
48545 3624 -1 977 "U24" "P3"
48546 3624 -1 1230 "U24" "P3"
48547 3624 -1 465 "U24" "P3"
48548 3624 -1 1691 "U24" "P3"
48549 3624 -1 1156 "U24" "P3"
48550 3624 -1 742 "U24" "P3"
48551 3624 -1 711 "U24" "P3"
48552 3624 -1 1173 "U24" "P3"
48553 3625 65 1208 "U25" "P3"
48554 3625 -1 1296 "U25" "P3"
48555 3625 -1 1838 "U25" "P3"
48556 3625 -1 1431 "U25" "P3"
48557 3625 -1 1539 "U25" "P3"
48558 3625 -1 443 "U25" "P3"
48559 3626 43 1951 "U26" "P3"
48560 3626 -1 1473 "U26" "P3"
48561 3626 -1 1987 "U26" "P3"
48562 3626 -1 664 "U26" "P3"
48563 3626 -1 1419 "U26" "P3"
48564 3627 1 709 "U27" "P3"
48565 3628 178 1926 "U28" "P3"
48566 3629 33 2389 "U29" "P3"
48567 3629 -1 859 "U29" "P3"
48568 3629 -1 1690 "U29" "P3"
48569 3629 -1 1101 "U29" "P3"
48570 3629 -1 1997 "U29" "P3"
48571 3630 52 1590 "U30" "P3"
48572 3630 -1 1633 "U30" "P3"
48573 3630 -1 1245 "U30" "P3"
48574 3631 1 586 "U31" "P4"
48575 3632 438 1221 "U32" "P4"
48576 3633 1 715 "U33" "P4"
48577 3633 -1 1696 "U33" "P4"
48578 3633 -1 1159 "U33" "P4"
48579 3633 -1 875 "U33" "P4"
48580 3633 -1 865 "U33" "P4"
48581 3633 -1 1670 "U33" "P4"
48582 3633 -1 489 "U33" "P4"
48583 3633 -1 1607 "U33" "P4"
48584 3633 -1 1913 "U33" "P4"
48585 3633 -1 1567 "U33" "P4"
48586 3633 -1 556 "U33" "P4"
48587 3633 -1 832 "U33" "P4"
48588 3633 -1 1354 "U33" "P4"
48589 3633 -1 1016 "U33" "P4"
48590 3633 -1 775 "U33" "P4"
48591 3634 28 1940 "U34" "P4"
48592 3634 -1 1510 "U34" "P4"
48593 3634 -1 1749 "U34" "P4"
48594 3634 -1 223 "U34" "P4"
48595 3634 -1 1432 "U34" "P4"
48596 3634 -1 1796 "U34" "P4"
48597 3634 -1 802 "U34" "P4"
48598 3634 -1 171 "U34" "P4"
48599 3635 35 1101 "U35" "P4"
48600 3635 -1 1026 "U35" "P4"
48601 3635 -1 1516 "U35" "P4"
48602 3635 -1 1140 "U35" "P4"
48603 3635 -1 1201 "U35" "P4"
48604 3635 -1 530 "U35" "P4"
48605 3635 -1 1862 "U35" "P4"
48606 3635 -1 1161 "U35" "P4"
48607 3635 -1 164 "U35" "P4"
48608 3635 -1 516 "U35" "P4"
48609 3635 -1 1198 "U35" "P4"
48610 3636 171 1784 "U36" "P4"
48611 3637 60 1273 "U37" "P4"
48612 3637 -1 1515 "U37" "P4"
48613 3637 -1 648 "U37" "P4"
48614 3637 -1 862 "U37" "P4"
48615 3638 176 1798 "U38" "P4"
48616 3638 -1 1371 "U38" "P4"
48617 3638 -1 1423 "U38" "P4"
48618 3638 -1 1386 "U38" "P4"
48619 3638 -1 894 "U38" "P4"
48620 3638 -1 906 "U38" "P4"
48621 3639 2 1350 "U39" "P4"
48622 3639 -1 285 "U39" "P4"
48623 3639 -1 1985 "U39" "P4"
48624 3640 1 1102 "U40" "P4"
48625 3640 -1 968 "U40" "P4"
48626 3640 -1 1006 "U40" "P4"
48627 3640 -1 1042 "U40" "P4"
48628 3640 -1 588 "U40" "P4"
48629 3640 -1 784 "U40" "P4"
48630 3640 -1 1645 "U40" "P4"
48631 3640 -1 1311 "U40" "P4"
48632 3641 80 2111 "U41" "P5"
48633 3641 -1 869 "U41" "P5"
48634 3641 -1 450 "U41" "P5"
48635 3641 -1 29 "U41" "P5"
48636 3642 122 232 "U42" "P5"
48637 3642 -1 1383 "U42" "P5"
48638 3642 -1 1399 "U42" "P5"
48639 3642 -1 1801 "U42" "P5"
48640 3642 -1 1979 "U42" "P5"
48641 3642 -1 1677 "U42" "P5"
48642 3642 -1 290 "U42" "P5"
48643 3642 -1 2330 "U42" "P5"
48644 3642 -1 1450 "U42" "P5"
48645 3642 -1 742 "U42" "P5"
48646 3642 -1 681 "U42" "P5"
48647 3642 -1 1416 "U42" "P5"
48648 3642 -1 756 "U42" "P5"
48649 3642 -1 419 "U42" "P5"
48650 3642 -1 1648 "U42" "P5"
48651 3642 -1 698 "U42" "P5"
48652 3642 -1 395 "U42" "P5"
48653 3642 -1 2128 "U42" "P5"
48654 3642 -1 1999 "U42" "P5"
48655 3642 -1 1496 "U42" "P5"
48656 3642 -1 1141 "U42" "P5"
48657 3642 -1 1065 "U42" "P5"
48658 3642 -1 832 "U42" "P5"
48659 3642 -1 1212 "U42" "P5"
48660 3642 -1 1502 "U42" "P5"
48661 3642 -1 1753 "U42" "P5"
48662 3642 -1 355 "U42" "P5"
48663 3642 -1 1533 "U42" "P5"
48664 3642 -1 469 "U42" "P5"
48665 3642 -1 1317 "U42" "P5"
48666 3642 -1 1416 "U42" "P5"
48667 3642 -1 1472 "U42" "P5"
48668 3642 -1 1947 "U42" "P5"
48669 3643 604 1258 "U43" "P5"
48670 3643 -1 1172 "U43" "P5"
48671 3643 -1 1674 "U43" "P5"
48672 3643 -1 838 "U43" "P5"
48673 3643 -1 1168 "U43" "P5"
48674 3643 -1 1005 "U43" "P5"
48675 3643 -1 1560 "U43" "P5"
48676 3643 -1 1264 "U43" "P5"
48677 3643 -1 1169 "U43" "P5"
48678 3643 -1 1830 "U43" "P5"
48679 3643 -1 1544 "U43" "P5"
48680 3643 -1 1206 "U43" "P5"
48681 3644 2 357 "U44" "P5"
48682 3644 -1 1495 "U44" "P5"
48683 3644 -1 223 "U44" "P5"
48684 3644 -1 1013 "U44" "P5"
48685 3644 -1 634 "U44" "P5"
48686 3645 251 1074 "U45" "P5"
48687 3645 -1 1838 "U45" "P5"
48688 3645 -1 891 "U45" "P5"
48689 3645 -1 2084 "U45" "P5"
48690 3645 -1 757 "U45" "P5"
48691 3645 -1 476 "U45" "P5"
48692 3645 -1 616 "U45" "P5"
48693 3645 -1 936 "U45" "P5"
48694 3645 -1 504 "U45" "P5"
48695 3645 -1 809 "U45" "P5"
48696 3645 -1 632 "U45" "P5"
48697 3646 2 807 "U46" "P5"
48698 3646 -1 2217 "U46" "P5"
48699 3646 -1 1930 "U46" "P5"
48700 3646 -1 854 "U46" "P5"
48701 3646 -1 1597 "U46" "P5"
48702 3647 39 829 "U47" "P5"
48703 3647 -1 1422 "U47" "P5"
48704 3647 -1 1770 "U47" "P5"
48705 3647 -1 1053 "U47" "P5"
48706 3647 -1 881 "U47" "P5"
48707 3647 -1 778 "U47" "P5"
48708 3647 -1 1934 "U47" "P5"
48709 3647 -1 1926 "U47" "P5"
48710 3647 -1 1034 "U47" "P5"
48711 3647 -1 1899 "U47" "P5"
48712 3647 -1 999 "U47" "P5"
48713 3647 -1 1727 "U47" "P5"
48714 3647 -1 1188 "U47" "P5"
48715 3647 -1 1533 "U47" "P5"
48716 3647 -1 1870 "U47" "P5"
48717 3647 -1 1053 "U47" "P5"
48718 3647 -1 565 "U47" "P5"
48719 3647 -1 1662 "U47" "P5"
48720 3647 -1 1109 "U47" "P5"
48721 3647 -1 749 "U47" "P5"
48722 3647 -1 648 "U47" "P5"
48723 3647 -1 538 "U47" "P5"
48724 3648 1 1372 "U48" "P5"
48725 3648 -1 929 "U48" "P5"
48726 3648 -1 1751 "U48" "P5"
48727 3648 -1 1944 "U48" "P5"
48728 3648 -1 2238 "U48" "P5"
48729 3648 -1 511 "U48" "P5"
48730 3648 -1 1283 "U48" "P5"
48731 3648 -1 1609 "U48" "P5"
48732 3648 -1 1271 "U48" "P5"
48733 3648 -1 1480 "U48" "P5"
48734 3648 -1 408 "U48" "P5"
48735 3648 -1 671 "U48" "P5"
48736 3648 -1 358 "U48" "P5"
48737 3648 -1 188 "U48" "P5"
48738 3648 -1 496 "U48" "P5"
48739 3648 -1 1757 "U48" "P5"
48740 3648 -1 891 "U48" "P5"
48741 3648 -1 134 "U48" "P5"
48742 3648 -1 242 "U48" "P5"
48743 3648 -1 1808 "U48" "P5"
48744 3648 -1 590 "U48" "P5"
48745 3648 -1 888 "U48" "P5"
48746 3649 573 696 "U49" "P5"
48747 3649 -1 283 "U49" "P5"
48748 3649 -1 2289 "U49" "P5"
48749 3649 -1 1430 "U49" "P5"
48750 3649 -1 346 "U49" "P5"
48751 3650 2 906 "U50" "P5"
48752 3650 -1 1325 "U50" "P5"
48753 3650 -1 1454 "U50" "P5"
48754 3650 -1 721 "U50" "P5"
48755 3650 -1 726 "U50" "P5"
48756 3651 61 857 "U51" "P6"
48757 3651 -1 1386 "U51" "P6"
48758 3651 -1 1659 "U51" "P6"
48759 3651 -1 1202 "U51" "P6"
48760 3651 -1 660 "U51" "P6"
48761 3651 -1 513 "U51" "P6"
48762 3651 -1 2047 "U51" "P6"
48763 3651 -1 1934 "U51" "P6"
48764 3651 -1 369 "U51" "P6"
48765 3651 -1 1794 "U51" "P6"
48766 3651 -1 904 "U51" "P6"
48767 3651 -1 1364 "U51" "P6"
48768 3651 -1 969 "U51" "P6"
48769 3651 -1 389 "U51" "P6"
48770 3651 -1 954 "U51" "P6"
48771 3651 -1 1681 "U51" "P6"
48772 3651 -1 1042 "U51" "P6"
48773 3651 -1 1236 "U51" "P6"
48774 3651 -1 1425 "U51" "P6"
48775 3651 -1 417 "U51" "P6"
48776 3651 -1 972 "U51" "P6"
48777 3651 -1 988 "U51" "P6"
48778 3651 -1 859 "U51" "P6"
48779 3651 -1 1083 "U51" "P6"
48780 3651 -1 2147 "U51" "P6"
48781 3651 -1 1583 "U51" "P6"
48782 3651 -1 1507 "U51" "P6"
48783 3651 -1 346 "U51" "P6"
48784 3651 -1 634 "U51" "P6"
48785 3651 -1 980 "U51" "P6"
48786 3651 -1 382 "U51" "P6"
48787 3651 -1 346 "U51" "P6"
48788 3651 -1 1635 "U51" "P6"
48789 3651 -1 1542 "U51" "P6"
48790 3651 -1 1419 "U51" "P6"
48791 3651 -1 541 "U51" "P6"
48792 3651 -1 361 "U51" "P6"
48793 3651 -1 658 "U51" "P6"
48794 3651 -1 951 "U51" "P6"
48795 3651 -1 2351 "U51" "P6"
48796 3651 -1 103 "U51" "P6"
48797 3651 -1 181 "U51" "P6"
48798 3651 -1 1196 "U51" "P6"
48799 3651 -1 599 "U51" "P6"
48800 3651 -1 1722 "U51" "P6"
48801 3651 -1 933 "U51" "P6"
48802 3651 -1 1547 "U51" "P6"
48803 3651 -1 1713 "U51" "P6"
48804 3651 -1 896 "U51" "P6"
48805 3651 -1 1060 "U51" "P6"
48806 3651 -1 2309 "U51" "P6"
48807 3651 -1 400 "U51" "P6"
48808 3651 -1 845 "U51" "P6"
48809 3651 -1 1120 "U51" "P6"
48810 3651 -1 2136 "U51" "P6"
48811 3651 -1 1701 "U51" "P6"
48812 3651 -1 1310 "U51" "P6"
48813 3651 -1 471 "U51" "P6"
48814 3651 -1 1468 "U51" "P6"
48815 3651 -1 1129 "U51" "P6"
48816 3651 -1 2162 "U51" "P6"
48817 3651 -1 2121 "U51" "P6"
48818 3651 -1 219 "U51" "P6"
48819 3651 -1 1124 "U51" "P6"
48820 3651 -1 2118 "U51" "P6"
48821 3651 -1 711 "U51" "P6"
48822 3651 -1 688 "U51" "P6"
48823 3651 -1 702 "U51" "P6"
48824 3651 -1 1942 "U51" "P6"
48825 3651 -1 1732 "U51" "P6"
48826 3651 -1 1607 "U51" "P6"
48827 3651 -1 630 "U51" "P6"
48828 3651 -1 1175 "U51" "P6"
48829 3651 -1 737 "U51" "P6"
48830 3651 -1 1095 "U51" "P6"
48831 3651 -1 1265 "U51" "P6"
48832 3651 -1 91 "U51" "P6"
48833 3651 -1 1483 "U51" "P6"
48834 3651 -1 882 "U51" "P6"
48835 3651 -1 629 "U51" "P6"
48836 3651 -1 1649 "U51" "P6"
48837 3651 -1 361 "U51" "P6"
48838 3651 -1 476 "U51" "P6"
48839 3651 -1 882 "U51" "P6"
48840 3651 -1 887 "U51" "P6"
48841 3651 -1 904 "U51" "P6"
48842 3651 -1 1448 "U51" "P6"
48843 3651 -1 1170 "U51" "P6"
48844 3651 -1 1299 "U51" "P6"
48845 3651 -1 515 "U51" "P6"
48846 3651 -1 242 "U51" "P6"
48847 3651 -1 1169 "U51" "P6"
48848 3651 -1 658 "U51" "P6"
48849 3651 -1 1798 "U51" "P6"
48850 3651 -1 641 "U51" "P6"
48851 3651 -1 1166 "U51" "P6"
48852 3651 -1 2334 "U51" "P6"
48853 3651 -1 835 "U51" "P6"
48854 3651 -1 1511 "U51" "P6"
48855 3651 -1 794 "U51" "P6"
48856 3651 -1 496 "U51" "P6"
48857 3651 -1 1642 "U51" "P6"
48858 3651 -1 1284 "U51" "P6"
48859 3651 -1 1053 "U51" "P6"
48860 3651 -1 1141 "U51" "P6"
48861 3651 -1 599 "U51" "P6"
48862 3651 -1 1190 "U51" "P6"
48863 3651 -1 2018 "U51" "P6"
48864 3651 -1 1628 "U51" "P6"
48865 3651 -1 1087 "U51" "P6"
48866 3651 -1 1589 "U51" "P6"
48867 3651 -1 303 "U51" "P6"
48868 3651 -1 1837 "U51" "P6"
48869 3651 -1 1640 "U51" "P6"
48870 3651 -1 1426 "U51" "P6"
48871 3651 -1 830 "U51" "P6"
48872 3651 -1 1441 "U51" "P6"
48873 3651 -1 605 "U51" "P6"
48874 3651 -1 625 "U51" "P6"
48875 3651 -1 1944 "U51" "P6"
48876 3651 -1 1633 "U51" "P6"
48877 3651 -1 338 "U51" "P6"
48878 3651 -1 871 "U51" "P6"
48879 3651 -1 2047 "U51" "P6"
48880 3651 -1 2053 "U51" "P6"
48881 3651 -1 202 "U51" "P6"
48882 3651 -1 1202 "U51" "P6"
48883 3651 -1 1361 "U51" "P6"
48884 3651 -1 1866 "U51" "P6"
48885 3651 -1 1566 "U51" "P6"
48886 3652 855 641 "U52" "P6"
48887 3652 -1 1255 "U52" "P6"
48888 3652 -1 779 "U52" "P6"
48889 3652 -1 1448 "U52" "P6"
48890 3652 -1 1826 "U52" "P6"
48891 3652 -1 496 "U52" "P6"
48892 3652 -1 1775 "U52" "P6"
48893 3652 -1 1624 "U52" "P6"
48894 3653 3544 657 "U53" "P6"
48895 3653 -1 1267 "U53" "P6"
48896 3653 -1 1770 "U53" "P6"
48897 3654 177 12 "U54" "P6"
48898 3654 -1 1558 "U54" "P6"
48899 3654 -1 1618 "U54" "P6"
48900 3654 -1 1435 "U54" "P6"
48901 3654 -1 788 "U54" "P6"
48902 3654 -1 503 "U54" "P6"
48903 3654 -1 1377 "U54" "P6"
48904 3654 -1 1693 "U54" "P6"
48905 3654 -1 1036 "U54" "P6"
48906 3654 -1 1816 "U54" "P6"
48907 3655 1524 247 "U55" "P6"
48908 3655 -1 1323 "U55" "P6"
48909 3655 -1 1248 "U55" "P6"
48910 3655 -1 1709 "U55" "P6"
48911 3655 -1 1116 "U55" "P6"
48912 3655 -1 1336 "U55" "P6"
48913 3655 -1 1877 "U55" "P6"
48914 3656 11 884 "U56" "P6"
48915 3657 1 711 "U57" "P6"
48916 3657 -1 234 "U57" "P6"
48917 3657 -1 745 "U57" "P6"
48918 3657 -1 1390 "U57" "P6"
48919 3657 -1 1125 "U57" "P6"
48920 3657 -1 1612 "U57" "P6"
48921 3657 -1 1503 "U57" "P6"
48922 3657 -1 52 "U57" "P6"
48923 3657 -1 1550 "U57" "P6"
48924 3657 -1 1618 "U57" "P6"
48925 3658 6 473 "U58" "P6"
48926 3658 -1 677 "U58" "P6"
48927 3658 -1 1104 "U58" "P6"
48928 3658 -1 761 "U58" "P6"
48929 3658 -1 791 "U58" "P6"
48930 3658 -1 781 "U58" "P6"
48931 3658 -1 32 "U58" "P6"
48932 3658 -1 1750 "U58" "P6"
48933 3658 -1 1610 "U58" "P6"
48934 3658 -1 768 "U58" "P6"
48935 3658 -1 1452 "U58" "P6"
48936 3658 -1 1211 "U58" "P6"
48937 3658 -1 792 "U58" "P6"
48938 3658 -1 934 "U58" "P6"
48939 3658 -1 599 "U58" "P6"
48940 3658 -1 1038 "U58" "P6"
48941 3658 -1 1472 "U58" "P6"
48942 3658 -1 2087 "U58" "P6"
48943 3658 -1 1720 "U58" "P6"
48944 3658 -1 1251 "U58" "P6"
48945 3658 -1 628 "U58" "P6"
48946 3658 -1 730 "U58" "P6"
48947 3658 -1 1884 "U58" "P6"
48948 3659 1 1458 "U59" "P6"
48949 3659 -1 1890 "U59" "P6"
48950 3659 -1 577 "U59" "P6"
48951 3659 -1 2027 "U59" "P6"
48952 3659 -1 1866 "U59" "P6"
48953 3660 34 1212 "U60" "P6"
48954 3660 -1 754 "U60" "P6"
48955 3660 -1 986 "U60" "P6"
48956 3660 -1 2070 "U60" "P6"
48957 3660 -1 1851 "U60" "P6"
48958 3660 -1 469 "U60" "P6"
48959 3660 -1 2246 "U60" "P6"
48960 3660 -1 377 "U60" "P6"
48961 3660 -1 1972 "U60" "P6"
48962 3660 -1 830 "U60" "P6"
48963 3660 -1 1320 "U60" "P6"
48964 3660 -1 1469 "U60" "P6"
48965 3660 -1 531 "U60" "P6"
48966 3660 -1 699 "U60" "P6"
48967 3660 -1 1058 "U60" "P6"
48968 3660 -1 1617 "U60" "P6"
48969 3660 -1 1614 "U60" "P6"
48970 3660 -1 829 "U60" "P6"
48971 3660 -1 1699 "U60" "P6"
48972 3660 -1 289 "U60" "P6"
48973 3660 -1 741 "U60" "P6"
48974 3660 -1 1729 "U60" "P6"
48975 3660 -1 1660 "U60" "P6"
48976 3660 -1 1152 "U60" "P6"
48977 3660 -1 1367 "U60" "P6"
48978 3660 -1 1474 "U60" "P6"
48979 3660 -1 1658 "U60" "P6"
48980 3661 28 968 "U61" "P7"
48981 3661 -1 1361 "U61" "P7"
48982 3661 -1 1011 "U61" "P7"
48983 3661 -1 1042 "U61" "P7"
48984 3661 -1 1773 "U61" "P7"
48985 3661 -1 1601 "U61" "P7"
48986 3661 -1 1692 "U61" "P7"
48987 3661 -1 853 "U61" "P7"
48988 3662 2009 1522 "U62" "P7"
48989 3662 -1 1646 "U62" "P7"
48990 3662 -1 1045 "U62" "P7"
48991 3662 -1 1507 "U62" "P7"
48992 3662 -1 1083 "U62" "P7"
