time jobId jobSize runtime tasks user
2036898 6025 2 70 88;55 1
2036976 6026 7 18 2498;19;26;328;2855;9;561 1
2037157 6027 4 3 1;3;17;79 1
2037182 6028 8 350 3;46;3;414;164;3441;460;16 19
2037222 6029 9 25 190;26;764;13;72;7;17;99;24 17
2037373 6030 5 48 2278;2551;2606;58;1 2
2037388 6031 2 1 2;37 9
2037405 6032 1 20 11 1
2037455 6033 3 7 2;2;55 6
2037464 6034 2 1261 167;315 10
2037579 6035 4 1 1;3;6;2 3
2037729 6036 16 12 130;7;1;272;603;47;2411;144;456;1213;43;2;3549;190;2;2 6
2038281 6037 1 10 60 6
2038891 6038 9 5 55;5;322;1629;386;45;50;43;1 1
2038916 6039 1 54 1 2
2038965 6040 2 93 2;2 3
2039248 6041 9 5 827;4;1;3;5;4;2235;4;184 1
2039366 6042 3 2 2;20;56 6
2039413 6043 2 13 448;9 13
2039807 6044 5 262 372;533;68;2228;60 1
2043047 6045 1 289 327 14
2043089 6046 3 18 366;6;5 4
2043979 6047 5 8 1;100;598;164;316 49
2044084 6048 5 2 18;29;18;3333;2 2
2045159 6049 10 6 9;5;175;4;4;51;1214;23;7;850 2
2045207 6050 7 419 2;883;18;43;23;33;165 1
2045484 6051 13 199 4;37;4;377;1;25;9;310;1007;2;1479;74;1476 4
2045678 6052 2 6 2;1472 1
2046615 6053 9 392 8;49;1498;465;38;9;3079;591;72 2
2046625 6054 13 8 3;135;136;51;7;1;126;40;4;108;5;28;12 13
2046947 6055 5 198 12;485;285;330;3 21
2047294 6056 23 50 91;6;2828;18;2233;1824;476;34;23;2;16;207;773;204;7;42;1270;197;2;5;2;69;745 156
2047333 6057 8 28 135;10;6;389;95;7;23;51 2
2047877 6058 4 505 2;5;10;1610 7
2048021 6059 2 1 24;959 1
2048094 6060 13 1 117;673;106;5;4;15;170;191;525;546;1;5;86 24
2049370 6061 3 18 4;762;145 5
2049431 6062 8 367 139;290;126;125;7;26;1030;197 5
2049496 6063 12 977 86;234;405;1978;1853;24;1830;33;224;2044;11;1033 1
2049674 6064 9 3 1388;2;1396;13;7;2;323;257;1149 44
2049887 6065 1 4 315 4
2049948 6066 5 57 3;63;97;76;2 97
2050049 6067 3 51 93;4;7 10
2050569 6068 11 2 77;4;70;1283;1341;38;17;1241;42;2;70 15
2050629 6069 2 1 6;1 2
2050816 6070 1 102 9 3
2050985 6071 3 19 21;14;375 3
2051375 6072 2 187 5;189 75
2051456 6073 6 97 25;5;33;2906;51;6 1
2052060 6074 3 20 23;1;2821 4
2052235 6075 2 1 32;3 109
2052412 6076 3 35 1651;11;11 3
2052719 6077 9 40 17;6;13;1067;3;104;25;769;1008 1
2052756 6078 1 13 720 33
2052809 6079 4 641 237;33;19;1246 4
2053613 6080 13 2011 168;1126;1835;124;440;526;753;5;1786;135;328;1620;144 4
2053712 6081 6 1 1;2;2;14;2;1 61
2054001 6082 5 10 20;2;18;2;13 8
2054661 6083 7 10 296;347;4;16;612;5;851 1
2055101 6084 3 833 19;54;13 1
2055273 6085 18 6 13;377;40;77;434;1979;2;10;5;3300;15;3;8;3;56;25;5;84 3
2055356 6086 3 5 2727;1;21 1
2055596 6087 1 37 68 65
2055852 6088 6 2 48;303;2656;29;625;123 2
2056611 6089 1 5 31 1
2056714 6090 37 4 228;1175;126;108;4;24;4;482;2;5;35;9;484;85;149;17;639;36;10;3;1603;106;181;68;9;2;3;1652;4;3;1182;30;89;5;81;7;782 291
2056848 6091 2 6 919;849 353
2057058 6092 3 274 1811;3;3382 3
2059448 6093 2 98 14;454 13
2059461 6094 2 1374 3;173 43
2059515 6095 3 119 588;7;1982 2
2060309 6096 8 342 124;268;326;954;1624;4;689;1 5
2060707 6097 2 948 83;1 17
2061683 6098 6 56 1384;54;684;4;591;286 1
2061995 6099 11 6 6;628;4;1430;2;17;8;172;5;101;36 141
2062334 6100 6 446 39;45;21;3529;273;19 1
2062526 6101 2 68 14;87 129
2063039 6102 2 2 127;463 1
2063603 6103 4 1 23;1;63;59 1
2066399 6104 5 312 5;59;1923;575;2891 1
2067668 6105 10 5 5;408;185;2054;3199;58;1;163;29;572 1
2067829 6106 10 555 2097;39;14;4;219;103;538;28;109;226 1
2067971 6107 1 11 49 1
2070912 6108 6 282 44;1078;1;63;392;1036 9
2071398 6109 12 101 1;250;160;2;226;684;508;52;2;13;1653;3 3
2071744 6110 7 5 10;1603;103;86;10;36;2 12
2072174 6111 2 22 2;2 2
2072668 6112 7 11 19;59;1828;11;197;1;2661 1
2074884 6113 2 2 6;12 4
2077207 6114 4 22 24;2;6;15 5
2079537 6115 4 2 5;642;147;13 16
2080178 6116 5 735 2;2;1183;278;8 11
2081516 6117 2 25 8;387 7
2081638 6118 2 1 26;583 1
2082807 6119 2 110 990;19 214
2083983 6120 23 4 3;4;150;30;1;13;572;5;421;948;7;350;60;28;2473;626;579;1;6;1720;269;275;6 2
2084971 6121 10 34 142;1780;2;2;2;79;38;37;204;3 1
2085183 6122 2 1 60;1299 6
2086572 6123 4 59 115;27;323;676 3
2088491 6124 5 1 96;2;7;2;3 44
2094214 6125 4 68 914;106;5;9 1
2094308 6126 2 56 15;36 39
2094355 6127 4 124 1585;753;150;3 16
2094365 6128 5 142 2;10;6;343;19 1
2094394 6129 2 1 1;331 2
2094901 6130 10 718 3382;30;2;2;1495;323;304;23;1317;4 3
2095378 6131 3 10 1658;2;15 2
2095410 6132 2 63 4;337 3
2095530 6133 1 2 4 5
2095562 6134 12 176 6;6;31;173;5;4;25;64;172;926;3117;59 1
2095997 6135 2 3 1;20 1
2096155 6136 8 9 14;1;608;18;2;1389;3;21 1
2096464 6137 5 7 9;1266;2036;2;439 1
2096641 6138 3 1479 266;3328;708 1
2096838 6139 2 3 2002;4 20
2097131 6140 2 5 150;89 1
2097308 6141 12 451 50;1;194;146;70;458;3;523;30;184;2;2 1
2097387 6142 1 1 127 10
2097438 6143 4 665 304;1575;7;1346 52
2097468 6144 2 10 1054;1 1
2097833 6145 2 101 1942;1 48
2097963 6146 5 2687 307;852;590;104;3387 28
2099181 6147 1 780 42 44
2099306 6148 3 28 497;75;161 2
2099380 6149 6 77 65;17;21;1949;23;1405 22
2100146 6150 6 51 132;686;380;283;76;44 57
2100212 6151 6 55 2;600;542;5;131;1774 1
2100242 6152 11 23 532;32;5;66;38;2;14;26;14;116;18 5
2100320 6153 2 2823 201;3 11
2100329 6154 2 2 1956;7 1
2102223 6155 6 6 13;113;53;58;2453;2 19
2102367 6156 5 6 12;15;10;3;568 7
2102735 6157 9 2031 3189;5;17;58;20;8;5;11;19 2
2102884 6158 5 23 466;1787;36;51;115 2
2102953 6159 1 3 34 11
2103075 6160 2 87 521;27 1
2103103 6161 2 5 1;25 1
2103128 6162 13 94 10;1674;287;108;2;1;20;2135;4;2748;175;8;19 3
2103182 6163 11 12 515;1837;72;821;39;3;2;432;35;7;783 2
2103238 6164 2 9 3;70 1
2103252 6165 3 109 12;15;82 2
2103310 6166 2 6 10;29 2
2103403 6167 5 22 25;485;766;14;63 3
2103612 6168 3 2 2;1;18 3
2103616 6169 7 17 2;43;6;21;8;25;25 1
2103631 6170 2 16 10;2 9
2103713 6171 8 1755 1802;176;243;22;1501;116;138;15 1
2103723 6172 3 8 6;140;16 1
2103749 6173 2 366 110;1199 8
2103952 6174 6 1 1;1;26;5;87;8 4
2103957 6175 8 5 254;2883;3;19;311;2;5;1486 1
2104045 6176 2 3 24;59 3
2104051 6177 2 6 4;22 3
2104297 6178 6 4 1;1089;50;313;10;2 3
2104305 6179 1 174 20 2
2104500 6180 3 25 132;2;795 3
2104717 6181 1 132 86 9
2104841 6182 3 18 5;2;71 1
2104927 6183 6 4 2783;19;31;97;1;138 1
2105217 6184 3 1 2;3;20 3
2105253 6185 3 933 22;4;11 12
2105293 6186 2 1 232;1 1
2105695 6187 21 5 9;119;2;17;13;1;2;207;39;5;6;2;6;3;20;14;2;3;23;5;7 1
2105704 6188 4 11 3148;7;2;15 4
2105712 6189 1 6 5 1
2106953 6190 14 3 2;180;1;452;513;186;566;311;21;11;834;353;4;50 4
2107200 6191 9 2050 1617;40;62;54;1896;497;3040;88;1619 1
2107331 6192 12 2 3;77;6;46;7;3;132;3;94;2930;2;24 1
2107709 6193 3 1 9;3044;47 44
2107755 6194 2 1 17;513 1
2107933 6195 9 15 25;55;9;68;2;36;142;1684;250 3
2108150 6196 6 1 596;83;15;2;80;381 3
2108174 6197 2 13 1;883 5
2108212 6198 16 1093 895;5;314;95;632;286;212;420;1416;135;2126;809;191;52;2178;216 26
2108263 6199 3 33 1;1118;3193 19
2108288 6200 7 113 21;2753;590;2;144;55;13 23
2108404 6201 3 20 1240;154;1225 14
2108613 6202 2 55 304;3 2
2108617 6203 13 46 172;798;159;269;247;23;35;42;17;4;165;95;228 1
2108701 6204 2 28 42;205 3
2109088 6205 12 5 2;14;4;66;28;62;275;2;2;4;17;2 10
2109111 6206 5 814 102;2833;116;811;3 1
2109122 6207 5 5 4;1126;25;302;1379 3
2109156 6208 7 3 26;1;24;55;6;2;1 2
2109360 6209 7 4 91;77;6;72;10;9;1 232
2110009 6210 8 13 118;242;26;25;42;508;3013;11 1
2110512 6211 3 15 500;8;94 14
2111638 6212 2 3 11;154 87
2112135 6213 5 1 39;4;1574;3;145 1
2112335 6214 7 10 121;6;7;23;2536;136;15 2
2112927 6215 3 18 166;1;4 1
2112955 6216 1 259 1445 4
2113027 6217 5 234 95;6;287;1751;1 2
2113084 6218 2 10 81;14 1
2113316 6219 7 3 13;143;1;3274;3;8;49 109
2113461 6220 1 18 4 1
2113482 6221 3 5 3;5;2 1
2113546 6222 7 1577 2;5;3;86;26;2;12 2
2113587 6223 2 1793 456;97 1
2113595 6224 20 1371 6;3087;138;9;246;75;2630;4;1;3183;74;8;1860;14;1703;1221;270;14;32;27 2
2113615 6225 5 8 73;12;569;9;13 1
2113718 6226 2 742 226;20 3
2113752 6227 2 17 520;11 2
2113870 6228 4 20 14;4;2654;40 1
2114479 6229 4 10 28;98;211;12 2
2114523 6230 6 1 31;11;495;6;1;161 27
2114658 6231 5 683 1127;373;2485;78;190 2
2114758 6232 1 147 2611 5
2114831 6233 7 131 4;51;3447;8;28;6;220 1
2114944 6234 2 3 70;120 2
2115587 6235 1 29 1270 19
2116440 6236 2 364 31;11 1
2116763 6237 3 1 1;1;18 16
2116771 6238 4 38 13;11;97;210 4
2116936 6239 1 3441 27 16
2117080 6240 2 1 348;170 14
2117084 6241 2 26 9;3 8
2117171 6242 3 1296 13;503;3 1
2117299 6243 10 54 1806;11;13;18;91;2808;92;15;6;35 320
2117353 6244 2 27 268;65 18
2117429 6245 13 2 2;452;7;41;6;7;89;75;4;316;102;3;219 2
2117563 6246 2 29 998;107 11
2117737 6247 49 5 6;2;1170;226;15;63;63;58;2;140;127;3;5;28;5;5;619;21;3;1;10;134;92;7;178;85;148;29;895;2;8;14;4;1;136;178;23;12;131;175;18;179;77;51;40;4;688;289;29 45
2118038 6248 3 12 499;2;61 30
2118056 6249 4 8 44;192;43;16 41
2118065 6250 3 60 39;5;222 1
2118075 6251 3 2 14;141;11 7
2118188 6252 2 69 21;66 97
2118394 6253 8 869 6;36;4;3;393;940;36;9 1
2118405 6254 2 27 4;2 10
2118503 6255 2 1506 18;7 326
2118654 6256 1 38 378 1
2119188 6257 7 263 93;36;17;556;1581;10;7 16
2119195 6258 1 25 72 1
2119198 6259 1 75 2419 10
2119371 6260 1 233 105 6
2119410 6261 3 336 907;37;26 2
2120347 6262 1 8 413 15
2120425 6263 2 21 9;507 3
2120502 6264 4 4 111;5;109;144 13
2120519 6265 2 7 21;307 10
2120542 6266 2 42 2;7 5
2120702 6267 1 15 3 5
2121308 6268 2 157 6;30 1
2121525 6269 3 924 228;1;18 2
2121624 6270 1 83 28 2
2121732 6271 2 11 1521;67 53
2121805 6272 3 103 5;11;28 1
2121903 6273 9 242 92;584;10;5;2;1;2;308;1 1
2121918 6274 6 1 5;8;1037;6;4;1510 32
2122218 6275 2 2 1133;673 6
2122362 6276 14 2 2062;1528;191;712;454;568;8;3;7;2019;9;1042;19;1636 18
2122436 6277 6 2 2;44;4;38;36;9 1
2123092 6278 3 43 72;3;655 5
2123721 6279 4 85 1;215;13;16 2
2123909 6280 9 5 2079;7;18;10;196;7;28;587;55 8
2123925 6281 6 552 1062;6;1;901;215;2 24
2124294 6282 10 1 900;19;265;1215;9;2394;89;12;1;88 1
2124309 6283 11 287 66;375;478;1775;1;867;1708;49;2265;91;1 5
2124905 6284 6 296 71;3152;215;13;570;222 345
2125242 6285 1 39 2225 5
2125525 6286 4 74 831;151;19;1451 29
2125737 6287 10 4 19;131;102;424;1342;3;166;2;12;545 1
2126014 6288 3 6 3;4;439 37
2126126 6289 2 3 7;10 7
2126297 6290 4 14 1;1;696;32 14
2126316 6291 18 171 248;864;461;13;333;2482;353;144;103;238;43;68;37;3;12;189;63;299 2
2126577 6292 3 2 119;3;74 2
2127482 6293 18 166 13;487;39;23;985;5;4;1602;104;32;547;90;1250;201;358;7;8;6 130
2128449 6294 3 15 1740;16;9 1
2128474 6295 2 120 14;203 2
2128687 6296 20 4 3;411;127;272;20;16;4;3;17;33;48;1;2;698;11;480;3;13;2823;177 1
2128731 6297 1 1 108 2
2128894 6298 3 674 36;26;147 147
2128917 6299 2 14 34;2 95
2128996 6300 4 79 1067;22;3;13 1
2129403 6301 1 25 1527 2
2129622 6302 1 677 31 6
2129726 6303 2 29 50;1 9
2129764 6304 4 1 1;61;275;594 1
2130133 6305 4 3 45;30;6;741 2
2130499 6306 6 8 599;2;40;3013;2413;79 6
2130567 6307 5 14 1227;911;11;303;100 42
2130602 6308 48 111 43;374;2;31;35;9;1290;7;2;22;887;6;5;11;1089;869;106;136;2961;5;3;3;200;10;164;1;35;23;545;161;4;1635;2;24;7;1392;316;3426;9;392;447;3388;352;257;2;1;118;93 2
2130614 6309 5 189 73;4;274;6;14 2
2130839 6310 1 1235 2 5
2130946 6311 6 3 14;3;1;171;8;1359 1
2131361 6312 6 1 584;395;141;56;210;1053 30
2132393 6313 13 7 37;17;148;34;8;2;1092;586;259;1;6;2054;9 3
2132402 6314 2 52 34;2910 230
2132552 6315 10 1383 1446;1734;2139;3360;690;2335;696;978;2264;545 2
2132670 6316 3 312 2773;17;21 2
2132753 6317 2 8 1509;655 1
2133171 6318 2 1089 607;3 3
2134647 6319 3 3 3;8;60 2
2135113 6320 6 6 18;3;11;4;3;3 19
2135245 6321 1 80 435 1
2135711 6322 3 613 2;12;2 7
2135792 6323 6 133 159;17;431;495;2034;319 1
2135827 6324 3 275 1;2;192 5
2136312 6325 2 87 100;2440 30
2136673 6326 4 4 97;7;106;2 1
2137309 6327 4 5 17;2657;2;110 30
2137886 6328 6 1955 64;72;6;5;496;5 46
2137904 6329 2 32 3266;19 1
2138532 6330 2 494 390;83 1
2138885 6331 5 260 69;250;221;5;336 1
2139165 6332 5 440 1;1;26;4;618 5
2139536 6333 17 472 476;1519;500;388;254;535;249;2415;524;1527;355;747;372;567;497;920;643 132
2139797 6334 4 28 15;173;210;19 1
2141536 6335 2 35 217;156 21
2142533 6336 3 8 2166;19;2200 7
2146068 6337 4 32 87;81;3368;513 9
2146251 6338 2 6 7;2073 1
2147020 6339 2 59 87;2 35
2147235 6340 2 3476 1545;855 5
2150894 6341 2 77 530;514 4
2151257 6342 5 3 3325;6;10;32;77 1
2151511 6343 14 3 192;5;31;3;3;144;2;66;75;32;1290;2;4;2 21
2151735 6344 7 130 23;5;175;41;508;880;1137 99
2151897 6345 2 22 7;5 1
2152038 6346 8 442 353;43;49;91;8;2;80;544 11
2152193 6347 1 634 1616 3
2152676 6348 3 4 3;250;4 4
2153166 6349 2 477 221;1959 1
2153187 6350 31 289 33;47;218;852;165;3;5;106;43;497;94;8;910;165;91;897;11;17;56;3;44;2345;4;35;5;28;27;1205;17;42;4 2
2153203 6351 2 4 23;107 1
2153374 6352 1 1867 2 18
2154421 6353 4 13 2;147;3;15 2
2157108 6354 3 35 4;7;225 2
2157237 6355 13 5 1;982;150;3;50;2520;31;35;2;34;30;6;2691 3
2157512 6356 22 132 443;1;445;21;860;964;8;51;268;29;2654;1603;2097;308;19;7;163;4;327;80;109;3 1
2159981 6357 2 368 241;3315 2
2161383 6358 3 3 138;48;128 7
2161720 6359 5 14 3;1;103;237;924 14
2165660 6360 3 1925 926;253;232 15
2167543 6361 26 23 128;23;50;22;582;906;5;4;48;24;21;218;1612;79;2;928;185;3;7;1;117;287;25;2;1;4 2
2167824 6362 8 360 14;1185;411;10;92;59;2242;3138 1
2168354 6363 1 32 287 1
2168552 6364 2 69 36;467 3
2171938 6365 10 419 286;2;816;423;15;3;29;16;411;7 2
2173171 6366 17 1394 36;122;31;272;215;1006;293;107;1;112;84;11;4;786;141;21;9 1
2173597 6367 4 8 6;881;1;2321 17
2175423 6368 9 250 747;161;3;6;77;9;6;214;157 1
2175518 6369 4 1414 574;1760;1;343 4
2176077 6370 2 49 16;163 3
2176814 6371 2 2407 121;282 4
2180828 6372 5 122 2;13;4;2134;2880 1
2180929 6373 2 5 4;5 2
2180997 6374 9 8 647;250;133;26;113;52;71;41;208 5
2181083 6375 11 61 47;18;54;2913;432;21;1069;2054;321;79;4 19
2181107 6376 3 9 43;210;499 2
2181126 6377 90 3 25;2;911;189;21;482;87;21;18;1;289;30;1793;245;4;64;136;1;11;25;1;2;1;52;19;2541;2;2;6;133;68;6;114;77;2;1;721;111;394;466;29;738;516;203;174;108;2;88;27;2;134;132;12;2;2;20;4;1;16;1;7;5;9;1693;371;3;20;4;737;37;4;37;1;13;1233;206;16;366;36;75;2;6;2;7;9;3;25;2378;5;36 1
2181158 6378 4 70 375;16;269;5 23
2181315 6379 6 42 276;152;1114;732;198;638 291
2181380 6380 3 41 3;389;11 8
2181470 6381 3 157 787;89;4 1
2181492 6382 7 49 32;179;104;902;1;542;111 2
2181548 6383 3 4 133;437;78 1
2181572 6384 3 1570 2;3028;3 7
2181758 6385 3 6 2;23;1313 1
2181797 6386 2 33 27;5 1
2181809 6387 1 8 28 1
2181947 6388 17 2 1;8;59;1366;285;1906;2;83;3;1055;1;29;2;2;362;223;5 1
2182169 6389 9 63 1;743;69;1171;11;5;361;365;21 2
2182199 6390 18 422 38;159;271;2;2798;235;7;25;27;19;2858;739;4;2329;588;2;5;935 1
2182211 6391 2 147 803;15 1
2182230 6392 1 45 14 3
2182265 6393 4 118 438;2;761;339 1
2182298 6394 2 1 331;9 1
2182309 6395 2 33 10;11 1
2182528 6396 2 2 17;1 1
2182645 6397 2 1290 215;1104 1
2182680 6398 10 1495 584;1313;17;41;574;325;1367;6;2040;658 1
2182728 6399 3 13 569;8;170 4
2182733 6400 15 126 265;8;3;659;1413;4;765;36;528;1590;19;264;53;4;16 1
2182924 6401 2 5 9;51 4
2182971 6402 4 54 3173;438;5;206 6
2182988 6403 13 596 643;1689;1888;6;29;672;282;816;143;274;6;358;8 1
2183035 6404 4 304 5;823;1397;1971 2
2184265 6405 4 2 2;1601;5;223 2
2184297 6406 5 58 201;176;11;11;50 16
2184335 6407 4 2 77;2589;118;2274 63
2184339 6408 15 276 26;331;19;435;507;12;14;2587;404;40;2211;2;701;165;179 3
2184757 6409 1 431 1697 1
2185062 6410 1 19 68 253
2185086 6411 4 8 3;51;49;306 1
2185213 6412 3 77 72;364;1185 8
2186200 6413 3 2 16;1344;2130 2
2186647 6414 2 9 47;52 2
2187029 6415 5 38 124;11;837;34;404 1
2187133 6416 7 10 126;2;139;755;119;10;3 3
2187178 6417 5 33 693;55;363;2249;44 6
2187263 6418 9 41 60;95;7;123;830;153;16;301;23 14
2187273 6419 2 2 231;13 3
2187319 6420 3 663 3;41;7 18
2187347 6421 3 1 53;14;12 1
2187648 6422 1 1857 19 2
2187884 6423 11 246 121;1103;20;2830;6;11;3488;2950;71;552;3314 1
2187900 6424 7 2276 87;594;14;4;2;614;861 77
2188048 6425 6 28 112;16;120;289;2;1 3
2188147 6426 6 544 283;1132;1;5;173;3006 2
2188159 6427 3 517 2146;87;152 1
2188192 6428 3 1 11;4;3 35
2188244 6429 3 5 1221;3;384 26
2188266 6430 3 3417 44;34;1237 47
2188293 6431 2 1433 560;648 1
2188319 6432 4 4 8;232;22;33 2
2188322 6433 10 2 22;9;2;967;33;2;2;1;42;2 19
2188338 6434 2 3 105;550 6
2188969 6435 5 8 34;10;45;3381;507 2
2189103 6436 2 3 8;75 1
2189132 6437 1 3 991 1
2189264 6438 1 1 70 200
2189423 6439 3 22 2;292;2 80
2189630 6440 4 30 1;625;308;1700 1
2189724 6441 5 2 2;4;20;9;4 4
2189806 6442 13 24 237;1060;3;245;31;17;54;11;22;491;16;1672;7 2
2189890 6443 7 203 19;2;8;2;1;1398;14 5
2190145 6444 25 7 133;3;15;5;76;165;130;32;1;11;246;64;38;10;2;25;146;13;261;3;4;35;2;12;2 1
2190173 6445 2 213 180;58 1
2190209 6446 2 1519 6;1 23
2190237 6447 3 19 37;10;12 7
2190546 6448 2 5 38;47 7
2191299 6449 3 455 3;52;31 155
2191308 6450 2 4 1244;30 1
2191358 6451 2 18 137;3120 9
2193229 6452 2 26 420;16 2
2193240 6453 6 2 18;1;230;63;2211;1949 1
2193258 6454 7 13 1;4;1;3353;50;48;15 1
2193595 6455 5 3322 357;42;2255;663;372 12
2193694 6456 2 443 183;542 27
2193725 6457 8 440 2;44;5;21;39;5;90;22 2
2193735 6458 2 1428 143;149 182
2193808 6459 2 68 7;401 5
2193814 6460 4 2 50;1712;1074;764 20
2194261 6461 3 5 17;1;126 5
2194291 6462 5 5 2420;16;41;78;164 1
2194358 6463 3 2570 53;120;53 16
2194728 6464 2 9 74;4 2
2194863 6465 2 12 19;2 2
2195014 6466 1 4 2 1
2195025 6467 3 69 30;30;110 7
2195102 6468 1 6 23 9
2195147 6469 2 10 5;2 3
2195265 6470 3 49 2;3173;2 1
2195269 6471 4 81 1;2;420;31 1
2195305 6472 2 3 87;10 2
2195315 6473 2 17 968;282 1
2195427 6474 2 7 13;25 4
2195494 6475 13 57 5;3;108;1;2;317;24;5;4;115;181;79;54 2
2195519 6476 2 3 115;510 192
2195531 6477 3 2161 18;42;2 2
2195646 6478 1 8 63 3
2195647 6479 2 102 2;128 11
2195659 6480 2 16 1;16 201
2195686 6481 4 46 5;547;1893;6 1
2195711 6482 3 1 121;1494;46 184
2195860 6483 2 2359 67;8 6
2195909 6484 2 2 14;2931 4
2196135 6485 11 3 3414;19;45;2;350;7;919;131;102;1;53 16
2196150 6486 2 1835 3;279 3
2196182 6487 4 740 8;54;5;334 1
2196293 6488 4 5 2383;2;4;1391 1
2196478 6489 14 76 650;3156;17;2563;183;1184;1;1827;2346;22;426;70;3;282 2
2196512 6490 3 2 658;5;235 44
2196551 6491 2 3 16;4 1
2196567 6492 4 3 228;91;4;2452 2
2196690 6493 2 2796 60;45 26
2196698 6494 2 3 176;8 3
2196781 6495 3 2 79;242;356 28
2196848 6496 3 6 4;18;202 22
2196908 6497 4 422 96;3264;7;659 1
2196972 6498 3 26 4;303;6 1
2197041 6499 5 112 31;55;678;53;222 47
2197055 6500 3 3 163;384;1 1
2197945 6501 3 641 1018;172;156 1
2198312 6502 4 36 42;209;27;16 325
2199471 6503 4 9 1;37;4;101 44
2200131 6504 4 424 10;9;256;14 3
2200148 6505 4 11 611;7;3;38 1
2200370 6506 2 103 19;5 4
2200475 6507 2 20 16;322 1
2200579 6508 3 3 2;2;11 1
2200760 6509 21 70 1043;750;24;1;2;205;135;2856;290;3;4;274;35;539;934;12;287;5;656;25;2 1
2200816 6510 5 4 31;154;11;65;2 29
2200835 6511 3 25 32;1;1792 3
2200879 6512 5 20 46;1953;15;12;70 3
2200931 6513 13 103 22;12;687;1;275;1529;1256;383;138;140;19;938;1877 1
2201285 6514 16 7 5;26;10;4;3;12;2;4;13;3;94;11;2;14;1;9 38
2201413 6515 12 90 467;14;1760;3177;225;1151;403;467;3;877;93;1 9
2201416 6516 2 20 6;89 57
2201421 6517 3 81 56;13;25 1
2201489 6518 2 43 1;252 1
2201556 6519 4 4 29;2;1740;1 31
2201898 6520 8 285 129;83;384;1319;4;9;1829;1298 2
2201966 6521 8 954 109;7;43;772;175;351;164;635 5
2201999 6522 1 1115 58 1
2202009 6523 4 11 428;256;1868;45 1
2202184 6524 8 2 5;7;16;85;458;3;69;1436 1
2202334 6525 6 312 603;18;2;1222;28;31 3
2202384 6526 18 177 1033;2690;12;32;5;215;386;34;3372;1;1066;2680;1681;9;43;1980;7;50 6
2202577 6527 1 4 48 3
2202642 6528 2 254 134;1 1
2202801 6529 3 3 18;10;7 1
2202830 6530 7 6 5;416;1;532;2;1;4 4
2202957 6531 11 92 2;665;97;31;8;13;4;51;87;481;355 4
2202991 6532 4 50 296;1473;1;755 1
2203167 6533 5 101 4;365;5;10;7 3
2203171 6534 2 88 3;2 129
2203237 6535 6 120 2;1224;4;1466;1;1468 2
2204171 6536 5 2145 783;23;1374;5;2521 2
2204278 6537 2 2 833;86 2
2204493 6538 2 396 8;1758 280
2204495 6539 4 1 2;399;293;47 6
2204714 6540 10 530 1990;19;2;295;97;4;997;602;4;99 1
2204751 6541 5 147 1506;605;1;1803;1373 1
2206724 6542 3 12 4;12;1718 3
2206788 6543 3 3 18;5;2 1
2207155 6544 11 23 129;42;532;2;19;113;1816;923;260;689;1 235
2207218 6545 5 2 1867;79;1;2;1070 26
2207234 6546 2 7 698;192 1
2207308 6547 4 39 6;1;68;616 20
2207427 6548 1 13 4 3
2207482 6549 2 1494 2881;423 2
2207549 6550 8 3 2207;1;2;205;12;66;333;5 14
2207880 6551 2 117 13;1249 138
2207993 6552 8 7 2089;1222;223;29;1072;144;188;36 1
2208004 6553 3 5 152;3519;153 1
2208168 6554 9 20 23;4;8;9;559;11;39;4;2 1
2208399 6555 2 6 409;5 25
2208785 6556 99 342 10;1224;7;49;40;3;121;74;1050;13;113;123;6;640;105;217;3;500;1822;6;1;2;1763;7;33;2628;3355;221;2618;1570;6;28;20;17;1891;103;2;47;12;627;97;106;16;1;2;209;72;25;5;87;527;463;3;3029;19;680;42;28;109;18;276;854;2564;2910;797;47;2173;2938;6;1452;41;88;3081;510;741;36;3;65;520;68;19;1321;195;1879;1519;2;232;161;36;25;78;39;1775;28;1306;60;31;1;43 1
2208877 6557 6 226 290;717;58;1529;15;50 3
2208996 6558 6 12 4;193;766;4;2;1 38
2209005 6559 2 115 16;489 1
2209077 6560 2 6 4;10 3
2209101 6561 11 10 2;9;14;26;609;74;841;3;1;116;18 19
2210680 6562 5 2 14;118;218;431;2 1
2210873 6563 5 220 1;114;891;201;233 1
2211263 6564 6 143 5;2191;3;5;817;143 4
2211701 6565 4 1062 1;3;1;18 85
2211755 6566 3 713 50;1200;14 4
2211900 6567 1 5 53 15
2212084 6568 1 230 131 31
2212602 6569 3 1 3;1044;231 63
2212773 6570 4 6 3250;174;4;1334 26
2213915 6571 3 5 3206;1803;102 1
2215283 6572 2 3565 416;184 98
2215447 6573 3 28 3;842;149 6
2215963 6574 3 3 5;4;289 22
2216161 6575 2 4 36;427 1
2216163 6576 5 73 2;239;3215;135;2 1
2216375 6577 4 373 1925;2328;25;1 32
2216586 6578 2 1 4;86 15
2216981 6579 2 3 3;2 1
2217041 6580 3 1416 793;392;283 1
2217792 6581 6 1 13;1086;41;18;107;15 2
2217874 6582 5 60 2;431;228;234;285 20
2218117 6583 10 14 3;831;1186;153;18;20;1;22;88;661 1
2218344 6584 6 3 7;2;754;50;618;1 48
2218652 6585 9 2 1;2319;43;2;1;5;2;1;20 5
2218721 6586 1 15 112 13
2218743 6587 1 1 128 1
2218989 6588 4 62 111;1264;14;1 12
2219269 6589 5 1309 10;165;176;707;77 39
