time jobId jobSize runtime tasks user
2204475 6703 1 164 164 37
2204834 6704 1 99 99 4
2205006 6705 1 494 494 243
2205064 6706 10 596 1059;776;665;543;524;463;190;230;1178;328 2
2205071 6707 4 582 853;823;249;401 5
2205087 6708 92 659 365;687;556;594;576;741;658;949;440;1117;368;470;883;463;684;476;1252;839;432;825;719;961;1137;917;311;400;168;509;957;562;87;316;751;1064;1047;875;460;809;688;519;662;875;299;711;1124;467;908;967;239;279;542;696;812;494;1188;369;995;113;505;434;705;293;570;249;194;596;199;1042;250;448;1090;424;761;1247;1089;400;1363;515;522;649;429;1034;1048;253;861;565;1196;419;911;481;614;866 2
2205124 6709 2 788 251;1325 2
2205341 6710 1 696 696 3
2205551 6711 10 662 1013;633;422;653;845;451;963;331;585;728 2
2205615 6712 10 762 747;397;924;868;470;1100;468;903;1236;511 2
2205635 6713 3 483 652;258;539 1
2205727 6714 4 600 589;196;700;913 5
2205773 6715 11 664 1274;334;509;918;1494;133;731;439;654;328;495 1
2207672 6716 2 988 735;1240 60
2207728 6717 1 786 786 1
2207770 6718 5 795 408;431;1179;576;1380 118
2207855 6719 3 897 965;1037;688 2
2207902 6720 5 688 933;916;838;79;672 2
2207947 6721 9 645 1008;855;1126;554;82;405;211;1128;439 17
2208319 6722 3 706 733;311;1075 1
2208549 6723 3 859 727;1319;531 166
2208650 6724 3 1017 1078;1061;913 220
2208814 6725 2 682 334;1030 1
2208957 6726 1 827 827 10
2209137 6727 24 743 804;458;718;1186;1209;513;1183;343;611;1494;1052;483;184;805;90;440;1148;779;284;372;794;1027;1461;383 5
2209559 6728 2 885 984;786 116
2209697 6729 5 675 933;778;278;738;650 9
2210464 6730 5 590 466;721;913;341;510 69
2210596 6731 14 822 862;956;535;837;822;649;1314;398;489;1062;639;1076;1143;731 2
2210731 6732 6 645 812;670;520;514;259;1093 2
2210747 6733 2 626 737;516 2
2210766 6734 2 702 281;1123 16
2210772 6735 2 768 1222;313 1
2210837 6736 1 1017 1017 2
2210989 6737 3 725 886;1016;272 251
2210994 6738 3 740 1156;284;779 1
2211223 6739 8 613 364;1064;401;608;580;880;658;346 2
2211431 6740 4 648 555;1293;474;272 195
2211479 6741 7 564 550;1042;185;372;683;434;682 59
2211632 6742 5 670 814;762;850;104;821 3
2211697 6743 3 569 474;446;787 2
2211742 6744 2 576 371;782 1
2211806 6745 3 847 1054;246;1242 262
2211990 6746 2 506 617;395 248
2212094 6747 2 858 1343;373 4
2212613 6748 9 792 588;70;876;810;1279;544;714;1091;1155 1
2212782 6749 2 862 916;808 8
2213051 6750 8 510 264;864;400;93;168;1022;196;1074 3
2213457 6751 1 186 186 34
2213550 6752 11 790 802;645;833;741;859;653;1038;1088;906;646;478 13
2213876 6753 6 693 359;611;965;649;183;1389 53
2214202 6754 4 748 668;563;265;1498 56
2214224 6755 29 715 969;784;1188;465;641;971;751;1050;478;543;1367;533;826;1360;386;194;574;239;398;946;830;1230;1315;566;262;306;751;213;589 5
2214292 6756 6 833 1072;602;1299;968;761;296 3
2214729 6757 7 588 932;347;354;1290;257;379;554 1
2214799 6758 1 921 921 14
2214924 6759 8 552 459;419;144;477;512;1014;372;1022 2
2215026 6760 2 924 832;1015 1
2215069 6761 5 369 174;457;458;253;503 1
2215228 6762 2 540 543;538 30
2216324 6763 2 1058 876;1241 17
2216348 6764 3 651 436;1156;362 15
2216750 6765 5 580 953;548;485;285;630 85
2216784 6766 2 817 797;837 6
2216929 6767 6 558 868;86;677;284;981;454 3
2216934 6768 11 843 443;726;804;1225;881;615;824;495;1240;650;1371 1
2217205 6769 3 841 1292;423;808 6
2217709 6770 6 501 224;1373;425;252;353;381 1
2217896 6771 4 301 75;310;322;498 96
2217975 6772 3 871 734;1117;762 163
2218333 6773 2 397 236;558 290
2218381 6774 6 812 1083;911;1287;107;775;711 26
2218636 6775 17 729 922;315;689;540;639;1072;615;272;1461;523;982;529;871;1282;356;1024;309 6
2218687 6776 2 894 1005;784 199
2218841 6777 3 783 1006;589;753 1
2218887 6778 2 392 363;422 27
2218890 6779 4 481 843;650;253;178 8
2219139 6780 2 634 647;621 4
2219619 6781 7 768 819;391;1041;979;660;860;623 1
2219676 6782 13 751 381;223;764;1139;1278;765;944;1330;467;584;448;755;682 1
2219746 6783 16 780 762;563;782;388;789;431;1001;1097;1349;596;964;954;900;1093;271;548 11
2219809 6784 2 737 467;1007 12
2220105 6785 5 905 1004;867;788;1420;446 1
2220796 6786 4 709 854;633;652;696 9
2220944 6787 3 946 1020;720;1099 1
2221001 6788 3 744 601;633;998 2
2221474 6789 9 675 737;543;738;290;817;569;1046;700;636 1
2221527 6790 2 598 627;570 48
2221910 6791 2 512 552;471 3
2221969 6792 10 760 1201;960;458;1361;162;386;864;1028;329;846 1
2222209 6793 7 415 173;271;225;326;709;559;639 1
2222924 6794 9 779 585;717;275;1031;509;1046;972;1001;875 65
2222959 6795 2 894 448;1340 1
2223745 6796 8 679 792;568;332;1027;770;900;816;229 1
2223768 6797 17 620 1080;560;529;1342;273;815;237;634;1179;448;856;634;94;162;567;397;739 9
2223793 6798 3 597 1183;82;526 4
2226142 6799 3 964 426;1347;1120 2
2226197 6800 26 589 735;862;372;1056;343;290;471;591;468;1009;86;560;1084;805;1033;912;151;397;284;896;621;257;915;842;119;160 1
2226677 6801 2 1355 1305;1405 31
2226781 6802 6 555 666;703;344;611;665;343 28
2227476 6803 2 664 810;519 22
2227694 6804 3 497 836;372;283 1
2227742 6805 3 1162 1239;753;1494 1
2227817 6806 2 674 888;459 2
2228206 6807 2 600 134;1067 1
2228298 6808 2 602 747;457 7
2228401 6809 2 320 368;271 1
2228926 6810 3 562 535;605;545 66
2229124 6811 2 175 97;253 4
2229718 6812 3 860 1189;569;822 1
2229745 6813 3 748 452;741;1050 1
2229930 6814 1 828 828 1
2230209 6815 3 586 910;448;399 24
2230261 6816 4 371 457;425;423;178 2
2230324 6817 3 765 697;431;1166 4
2243455 6818 3 429 322;106;860 4
2243662 6819 1 906 906 3
2243710 6820 8 664 525;495;786;545;600;141;1149;1073 1
2244772 6821 7 627 488;546;776;406;808;594;771 1
2245107 6822 3 894 1159;414;1109 1
2248688 6823 6 705 636;772;997;508;926;391 1
2249740 6824 3 495 790;530;165 1
2251004 6825 2 332 211;452 315
2254938 6826 1 871 871 5
2255136 6827 3 496 435;715;339 11
2257992 6828 14 745 1061;1048;398;1135;238;1286;949;447;753;651;709;444;649;660 200
2259748 6829 3 954 1496;479;887 14
2264790 6830 3 788 929;922;514 7
2264836 6831 2 421 503;339 3
2264903 6832 4 504 731;290;720;276 9
2265353 6833 5 678 760;422;767;424;1019 18
2265471 6834 3 731 627;972;593 1
2265648 6835 6 1017 805;915;1263;1328;759;1033 2
2265682 6836 5 797 293;679;1104;1132;778 3
2265725 6837 8 834 1140;1063;775;123;1005;622;793;1153 3
2265783 6838 1 983 983 1
2265805 6839 8 657 998;452;909;851;772;356;414;504 1
2265906 6840 2 686 957;416 2
2266264 6841 2 968 650;1287 1
2266597 6842 2 810 860;760 5
2266614 6843 4 799 896;743;786;772 17
2266642 6844 4 814 798;807;639;1010 30
2267443 6845 14 569 1032;532;587;363;613;570;182;878;822;425;162;251;751;792 1
2267883 6846 2 522 623;422 1
2268086 6847 1 370 370 24
2268098 6848 4 841 1429;87;465;1384 1
2268198 6849 4 829 212;1232;373;1500 2
2268309 6850 3 1070 1365;964;881 2
2268860 6851 3 448 835;304;205 10
2268864 6852 34 721 247;656;828;1172;645;492;215;594;1414;1485;1280;530;1037;1016;263;700;769;788;771;359;860;132;425;406;1298;770;564;723;440;1274;159;328;1036;827 6
2268874 6853 2 747 590;904 125
2269022 6854 2 894 1030;759 2
2269031 6855 3 522 250;1025;290 2
2269788 6856 1 521 521 5
2270506 6857 2 1006 580;1431 1
2270702 6858 4 918 1373;603;662;1034 1
2270732 6859 3 401 595;187;422 1
2270764 6860 3 693 1197;514;368 9
2270788 6861 2 848 742;953 1
2270910 6862 3 881 1056;443;1145 6
2271017 6863 2 770 466;1073 2
2271173 6864 2 848 1004;691 1
2271213 6865 2 582 870;294 11
2271387 6866 5 982 769;732;1231;812;1367 1
2271471 6867 3 718 624;565;966 17
2271879 6868 3 499 208;775;515 225
2271886 6869 4 662 600;999;556;491 1
2272135 6870 6 741 1145;944;786;385;652;532 160
2272193 6871 1 599 599 25
2272583 6872 1 825 825 1
2272628 6873 8 751 993;482;257;806;1111;1065;527;770 1
2272829 6874 19 698 1083;578;1103;1209;298;848;1042;391;921;939;710;456;162;87;758;115;962;1312;296 3
2273038 6875 1 682 682 1
2273939 6876 2 746 734;758 195
2274290 6877 3 942 671;783;1373 9
2274310 6878 14 780 442;990;1485;1057;788;328;839;1129;767;559;1303;394;714;122 2
2274551 6879 1 188 188 1
2274644 6880 8 516 746;643;472;239;563;255;939;269 2
2274655 6881 1 677 677 1
2274687 6882 3 964 821;745;1325 1
2274697 6883 5 627 301;1154;351;1066;261 1
2274726 6884 1 979 979 234
2274829 6885 2 921 1341;501 6
2275122 6886 88 677 1113;293;413;906;501;169;340;482;493;442;1083;525;683;904;546;1192;1232;1043;912;1271;936;610;455;898;1320;1253;294;1290;652;781;306;1316;642;307;933;433;873;758;319;1154;605;762;325;595;304;1028;869;632;418;113;398;1123;1048;354;1115;781;537;847;778;825;459;287;1180;546;1204;626;139;177;1183;783;65;756;323;222;578;729;547;917;254;204;337;585;1142;874;889;97;499;486 5
2275414 6887 3 599 823;598;375 2
2275982 6888 4 949 916;955;1143;782 2
2276211 6889 5 341 406;146;455;419;281 86
2276215 6890 1 620 620 3
2276231 6891 1 409 409 2
2278672 6892 4 666 831;597;541;695 1
2278674 6893 2 663 1096;230 93
2278937 6894 3 627 1195;541;144 58
2278947 6895 4 752 986;923;616;481 1
2279017 6896 31 637 64;557;1119;581;1087;1086;696;818;728;345;498;328;850;869;673;591;786;444;428;181;865;576;544;656;415;778;618;394;665;384;1114 1
2279758 6897 13 691 649;410;306;1404;931;769;792;908;223;622;696;556;723 1
2279936 6898 3 577 368;115;1248 4
2280025 6899 5 455 382;697;207;892;98 1
2280085 6900 15 707 335;213;834;701;1232;627;444;798;1018;1399;765;848;502;554;337 73
2280144 6901 3 286 166;511;182 12
2280217 6902 2 450 484;415 24
2280428 6903 2 598 305;891 179
2280499 6904 2 767 339;1195 1
2280558 6905 2 800 603;998 1
2280723 6906 4 744 952;452;755;816 1
2280750 6907 4 582 755;180;689;702 1
2280785 6908 7 837 1264;163;302;1027;1414;643;1049 239
2280890 6909 4 808 1082;681;369;1099 1
2281086 6910 32 682 851;944;516;816;675;927;948;469;215;1056;495;397;1080;752;681;635;555;475;973;1074;452;1084;923;429;935;940;636;389;217;877;335;86 1
2281170 6911 8 670 561;794;787;427;355;992;1133;307 7
2281181 6912 6 800 472;687;1483;308;753;1097 1
2281210 6913 5 851 518;637;1146;910;1042 3
2281422 6914 2 945 1166;724 78
2281500 6915 2 761 888;634 1
2281547 6916 2 740 270;1210 1
2281595 6917 25 787 1234;471;393;878;815;885;649;798;152;1312;205;1067;1131;344;909;564;1146;878;635;522;423;1434;757;1156;926 3
2281691 6918 4 690 1143;465;403;749 1
2281710 6919 2 417 566;268 1
2282218 6920 1 1083 1083 2
2282236 6921 4 447 344;569;520;356 6
2282473 6922 8 666 1164;180;592;789;436;901;404;861 1
2282681 6923 8 555 1017;882;206;116;783;623;424;392 15
2282882 6924 5 892 1008;709;1184;902;658 1
2283413 6925 2 1040 1055;1026 59
2283561 6926 4 713 1307;605;303;638 2
2283733 6927 1 679 679 2
2283766 6928 4 716 420;394;707;1344 3
2283856 6929 4 834 454;890;809;1183 159
2283867 6930 2 1268 1426;1110 66
2284048 6931 3 386 367;397;395 1
2284065 6932 3 550 817;477;357 17
2284072 6933 16 666 1217;162;1135;340;483;235;819;545;1330;480;777;815;1128;432;377;387 1
2284274 6934 2 850 644;1056 1
2284452 6935 2 1124 1334;914 1
2284502 6936 1 718 718 3
2284843 6937 4 550 813;725;528;133 6
2284859 6938 4 489 685;832;237;203 1
2285012 6939 4 758 324;1440;1180;86 34
2285250 6940 5 643 303;1166;259;614;875 2
2285320 6941 8 760 505;225;888;637;707;1141;1039;937 1
2285507 6942 3 265 191;141;463 14
2285601 6943 1 907 907 3
2285621 6944 5 753 442;493;430;1198;1200 2
2285657 6945 2 518 400;637 42
2285874 6946 3 430 454;348;488 5
2285899 6947 7 768 907;246;1188;324;375;1322;1017 18
2285970 6948 1 432 432 1
2286018 6949 11 615 592;586;954;667;266;301;641;602;1013;370;771 4
2286026 6950 7 496 699;392;368;376;863;606;168 10
2286065 6951 10 503 476;927;415;61;514;755;589;302;147;846 4
2286067 6952 7 703 1211;1019;585;430;772;421;482 4
2286094 6953 5 578 476;464;876;497;579 11
2286123 6954 12 605 278;235;691;884;424;606;472;786;473;1005;224;1177 1
2286182 6955 2 618 526;711 1
2286248 6956 2 926 608;1244 3
2286529 6957 5 829 294;928;1054;416;1453 70
2286536 6958 4 541 488;246;771;658 7
2286772 6959 3 512 239;535;761 5
2286889 6960 1 662 662 1
2287498 6961 2 876 1031;720 64
2287591 6962 2 660 677;642 4
2287675 6963 2 689 1106;272 4
2287696 6964 2 855 1348;362 2
2288656 6965 3 764 577;1112;604 25
2289194 6966 3 469 63;523;820 1
2289461 6967 5 773 1148;83;1023;1425;184 190
2289500 6968 1 1396 1396 36
2289544 6969 7 913 690;912;737;796;1198;943;1117 2
2289573 6970 7 916 1291;653;533;709;1156;1464;606 40
2289856 6971 18 556 1071;528;213;867;308;695;87;831;390;104;409;874;444;730;692;442;867;457 116
2290282 6972 3 362 803;99;184 34
2290377 6973 1 563 563 1
2290476 6974 16 630 441;329;1136;779;1110;535;146;445;638;348;946;481;600;429;1176;541 1
2290507 6975 4 469 706;242;414;515 1
2290781 6976 2 816 812;819 10
2290889 6977 2 998 1200;795 1
2290902 6978 1 709 709 8
2291074 6979 4 1014 682;1251;1058;1065 1
2291110 6980 15 676 721;355;744;906;821;946;1138;1094;665;370;314;457;533;607;466 37
2291276 6981 4 748 519;982;449;1044 2
2291527 6982 2 686 523;850 1
2291574 6983 2 388 360;415 10
2291660 6984 5 809 1177;656;235;1055;921 2
2292496 6985 1 1333 1333 1
2292604 6986 4 440 709;520;84;447 10
2292709 6987 9 573 596;527;1050;571;221;479;162;379;1169 1
2293253 6988 6 584 1080;437;419;441;424;700 2
2293350 6989 2 650 590;711 38
2293436 6990 5 803 728;984;661;593;1047 1
2293794 6991 5 614 535;299;381;1025;829 1
2293806 6992 3 853 481;588;1489 25
2294232 6993 3 844 1100;825;607 41
2294274 6994 5 580 385;948;64;1038;465 3
2294368 6995 3 688 1041;885;138 169
2294419 6996 2 934 924;944 113
2294469 6997 14 746 680;515;826;948;252;1077;1102;708;702;857;366;1123;845;449 5
2294490 6998 2 444 91;797 2
2294537 6999 4 455 477;64;378;902 16
2294555 7000 1 1029 1029 1
2294624 7001 2 1002 1306;697 107
2294652 7002 2 366 107;624 80
2295819 7003 5 736 862;1323;499;492;504 25
2295959 7004 3 944 736;1253;842 1
2296054 7005 2 796 577;1014 5
2296645 7006 1 381 381 3
2296939 7007 4 762 902;718;955;473 104
2297182 7008 7 614 733;745;786;549;625;428;433 14
2297972 7009 1 1301 1301 39
2298149 7010 2 694 1033;354 1
2298166 7011 8 590 1058;521;368;464;527;537;741;502 17
2298307 7012 2 722 1236;209 8
2298391 7013 14 691 774;117;693;302;1085;974;493;771;280;876;835;845;797;835 1
2298397 7014 5 412 91;461;216;900;392 1
2298472 7015 14 728 637;696;331;1015;775;607;699;563;883;268;417;1435;946;922 3
2298514 7016 2 776 1361;191 10
2298916 7017 6 614 607;266;523;999;589;701 1
2298986 7018 2 773 1235;311 18
2300194 7019 4 682 1069;617;522;518 1
2300689 7020 1 1497 1497 13
2302193 7021 2 1058 765;1351 7
2302285 7022 3 543 794;705;129 1
2302444 7023 6 554 719;364;1039;330;215;655 8
2302451 7024 2 880 631;1129 2
2302928 7025 12 565 102;386;1032;613;1224;176;774;712;440;176;458;682 44
2302984 7026 2 654 698;611 1
2303267 7027 2 584 694;474 25
2303278 7028 13 593 122;829;602;436;714;1040;186;304;1017;335;319;716;1091 4
2304054 7029 2 404 476;331 14
2304087 7030 7 940 1403;1015;892;720;974;804;772 6
2304518 7031 9 792 976;788;686;472;977;946;1179;600;506 7
2304577 7032 3 227 64;457;159 7
2304614 7033 5 671 560;939;661;230;966 1
2304648 7034 8 678 676;1054;510;244;899;461;664;918 12
2304831 7035 3 609 546;1121;159 185
2304843 7036 8 746 875;748;598;1010;848;384;628;879 2
2304924 7037 3 809 685;1157;586 1
2305312 7038 2 804 672;936 1
2305855 7039 5 526 284;801;461;1008;76 1
2305868 7040 5 485 862;570;255;620;117 1
2305970 7041 7 647 780;666;816;331;1189;629;117 1
2306024 7042 2 668 676;660 9
2306059 7043 2 610 575;644 2
2306311 7044 1 421 421 1
2308537 7045 4 684 165;1131;323;1115 9
2308683 7046 2 444 747;142 57
2308693 7047 2 1200 1296;1105 17
2309504 7048 3 548 714;684;247 46
2309891 7049 5 770 1120;570;312;610;1238 3
2310152 7050 2 1218 1228;1208 1
2310186 7051 6 829 794;644;593;1091;1059;793 2
2310517 7052 2 688 865;510 2
2310543 7053 15 654 542;984;511;998;468;567;159;846;647;537;327;448;1331;1106;337 27
2311081 7054 1 857 857 2
2311096 7055 3 357 326;610;134 4
2311909 7056 3 433 497;357;446 253
2312507 7057 3 861 624;1183;775 1
2312567 7058 7 529 387;67;1020;515;453;547;712 2
2312619 7059 8 476 383;289;274;544;315;706;699;597 1
2312635 7060 10 792 924;971;661;175;984;703;966;1137;480;917 1
2312813 7061 2 691 206;1176 90
2312834 7062 4 471 295;878;509;201 3
2313940 7063 2 442 360;523 3
2314298 7064 2 796 984;609 1
2314333 7065 1 187 187 1
2314407 7066 2 592 937;248 31
2314651 7067 6 723 681;441;941;959;237;1078 1
2315091 7068 24 654 472;862;774;510;115;331;1155;759;872;478;547;317;305;719;1003;962;383;1340;518;907;362;883;584;550 16
2315565 7069 1 830 830 4
2315586 7070 5 952 453;216;1241;1435;1413 6
2316207 7071 2 724 777;670 2
2316332 7072 2 826 697;955 5
2316463 7073 20 634 358;87;580;1247;267;660;1420;818;403;92;664;944;588;985;774;412;670;425;634;662 1
2316836 7074 2 350 393;308 86
2316885 7075 4 486 539;619;678;110 206
2317062 7076 5 471 732;161;377;838;248 325
2317936 7077 6 534 485;604;1171;127;540;276 7
2318028 7078 7 579 761;1198;280;175;589;615;435 305
2318225 7079 2 734 652;816 1
2318259 7080 3 714 721;561;859 3
2318276 7081 2 876 320;1433 66
2318384 7082 2 514 735;294 4
2318642 7083 1 486 486 2
2318670 7084 2 408 402;415 8
2319580 7085 2 587 523;651 4
2319612 7086 2 732 531;933 1
2319673 7087 4 766 746;977;1246;94 27
2319725 7088 2 320 332;307 1
2319877 7089 9 582 784;308;764;579;592;944;665;540;63 2
2319978 7090 17 708 488;1129;975;406;955;606;799;143;588;855;1355;1273;470;1028;292;236;432 2
2320989 7091 19 627 628;540;87;512;809;620;976;1277;350;468;200;292;577;1308;936;393;792;534;612 15
2326187 7092 4 920 1316;814;406;1146 1
2326410 7093 2 722 839;604 1
2327942 7094 7 802 1011;1421;680;216;1002;702;583 30
2328387 7095 2 633 803;463 3
2329096 7096 8 532 493;804;316;285;535;759;756;305 12
2329305 7097 2 734 747;721 5
2330347 7098 2 572 396;747 1
2330645 7099 2 754 952;555 20
2332030 7100 4 810 606;954;439;1241 1
2333309 7101 2 404 414;395 1
2334929 7102 1 862 862 2
2335019 7103 7 666 754;285;709;413;1205;1022;277 2
2335073 7104 13 565 440;316;590;194;1282;609;142;326;964;1226;523;356;371 48
2337659 7105 2 508 279;738 4
2337876 7106 2 534 332;736 1
2338265 7107 15 638 510;408;769;654;519;738;332;1384;780;350;458;1419;306;458;490 2
2345249 7108 2 995 981;1009 81
2345413 7109 2 609 351;867 1
2348545 7110 3 909 768;900;1059 1
2354880 7111 5 734 527;848;824;618;852 2
2354886 7112 4 535 315;922;401;502 2
2354896 7113 9 664 1269;485;404;1224;564;360;467;527;673 1
2355045 7114 7 595 931;755;494;565;435;681;301 5
2355087 7115 2 415 391;439 91
2355152 7116 6 453 480;503;382;387;673;295 1
2355164 7117 5 627 1096;710;149;790;388 1
2355213 7118 6 636 720;967;142;643;870;471 11
2355395 7119 3 611 464;890;478 2
2356027 7120 11 623 337;681;598;758;805;682;810;812;527;505;339 4
2356053 7121 1 816 816 17
2356177 7122 1 931 931 2
2356431 7123 4 540 798;725;81;556 1
2356787 7124 2 934 985;884 3
2356833 7125 3 716 389;1318;442 42
2356884 7126 24 526 227;689;1013;87;445;675;426;645;931;165;258;436;678;1417;414;382;309;613;605;582;985;276;87;278 1
2357207 7127 2 420 666;174 1
2357537 7128 2 962 529;1396 1
2357545 7129 2 496 644;349 6
2357594 7130 2 1119 901;1337 1
2357619 7131 2 690 665;715 2
2357630 7132 3 560 399;549;733 6
2357911 7133 2 999 866;1132 2
2357919 7134 3 680 806;609;624 27
2357995 7135 1 597 597 10
2358099 7136 3 998 648;1358;989 19
2358187 7137 3 901 568;852;1284 38
2358198 7138 11 775 923;481;1163;988;220;1244;730;1180;606;125;864 1
2358300 7139 2 246 217;274 1
2358319 7140 2 692 698;685 1
2359027 7141 1 232 232 1
2359437 7142 3 603 589;630;589 1
2359443 7143 4 571 292;1079;472;442 3
2359463 7144 6 582 1047;1299;354;217;238;338 1
2359468 7145 6 647 356;447;894;1193;613;380 33
2359615 7146 4 853 696;893;760;1063 1
2359704 7147 6 579 904;420;737;414;362;635 2
2359722 7148 4 642 1082;839;249;396 1
2359729 7149 2 508 241;774 10
2359772 7150 8 882 872;1481;1193;418;851;413;638;1194 21
2359890 7151 1 184 184 47
2359927 7152 2 408 396;420 1
2360182 7153 4 1028 714;1027;1087;1284 1
2360283 7154 9 657 629;517;179;1112;711;67;1166;1255;280 1
2360322 7155 12 623 423;443;166;991;377;469;1406;789;1011;315;733;350 5
2360408 7156 6 553 1161;100;702;272;932;153 24
2360538 7157 5 821 1171;677;960;203;1093 3
2360546 7158 3 654 772;350;841 103
2360902 7159 2 588 261;915 1
2360922 7160 2 688 1083;294 192
2360995 7161 5 611 288;686;997;815;270 6
2361010 7162 52 642 963;954;727;256;802;1090;409;683;1161;720;488;701;1021;581;1001;1083;1068;956;359;312;326;470;509;684;539;1265;1040;189;785;481;298;520;458;713;601;287;430;610;1125;693;62;126;654;877;977;898;91;632;473;667;232;311 9
2361130 7163 2 368 360;375 138
2361269 7164 6 905 758;1001;1138;934;1022;577 15
2361369 7165 5 581 722;507;557;1004;116 13
2361447 7166 26 653 810;423;867;578;928;484;983;214;847;544;1094;358;611;590;730;1152;827;323;619;302;60;1350;164;1090;694;335 1
2361504 7167 2 668 596;740 29
2361552 7168 3 488 474;567;423 19
2361889 7169 122 640 835;622;271;1475;494;1162;731;621;464;425;543;375;130;656;395;428;592;616;1167;756;567;686;847;1016;687;1005;1238;543;321;567;1127;289;529;291;903;569;636;744;914;738;940;607;798;520;886;717;231;821;1217;1213;234;801;358;880;684;959;1104;151;921;598;1028;671;448;514;634;235;619;750;102;406;478;1171;781;420;349;551;549;227;241;525;947;799;680;473;423;339;189;1438;466;592;324;81;583;813;92;417;928;1079;962;698;880;419;515;773;512;127;355;479;531;950;108;726;538;960;1058;841;202;323;434;1107;1230;330 4
2361931 7170 5 521 497;504;662;674;267 1
2362223 7171 6 600 575;933;480;474;705;435 295
2362463 7172 3 825 1087;653;736 1
2362543 7173 1 657 657 6
2362611 7174 3 826 389;1109;980 1
2362628 7175 2 662 1105;218 8
2363170 7176 42 611 507;389;112;629;501;909;565;309;795;285;1127;417;229;438;360;634;736;828;1045;789;859;354;883;107;1136;382;124;591;594;641;584;659;1016;1089;736;236;138;516;79;957;1089;1300 4
2363244 7177 2 960 620;1301 4
2363463 7178 3 780 784;759;796 132
2364355 7179 2 684 433;935 1
2364400 7180 3 285 551;165;139 2
2364410 7181 2 472 392;553 2
2364458 7182 2 831 541;1121 1
2364531 7183 3 536 480;815;313 37
2364628 7184 3 544 324;557;750 7
2364648 7185 7 604 358;462;1246;346;537;897;384 1
2364699 7186 10 691 541;913;409;273;1047;1143;770;63;707;1044 7
2364775 7187 1 797 797 7
2364875 7188 7 683 669;174;623;751;656;841;1070 109
2364902 7189 7 574 602;396;1035;554;292;402;736 3
2364982 7190 2 672 479;866 1
2365044 7191 16 698 681;233;631;723;794;343;957;1040;965;831;1080;669;1173;123;492;440 3
2365065 7192 7 713 1055;192;235;337;1316;972;883 8
2365333 7193 15 592 912;159;966;753;81;709;365;826;490;148;898;483;392;728;970 2
2365343 7194 6 477 470;84;680;867;112;648 2
2365386 7195 1 1147 1147 26
2365457 7196 8 620 367;831;640;485;638;533;568;898 32
2365473 7197 7 623 849;1153;846;536;70;617;289 13
2365589 7198 3 601 174;1191;439 1
2365682 7199 12 592 521;1161;757;206;223;431;1108;96;255;565;762;1023 1
2365871 7200 2 798 943;652 1
2365893 7201 1 948 948 4
2365967 7202 4 662 404;296;674;1273 1
2366028 7203 1 348 348 3
2366080 7204 6 678 604;1195;776;685;295;513 2
2366112 7205 2 798 591;1005 3
2366131 7206 6 478 1200;128;664;569;195;110 1
2366177 7207 3 959 1338;388;1150 29
2366467 7208 4 756 1019;438;784;781 1
2366564 7209 2 838 953;724 2
2366651 7210 3 505 843;260;412 9
2366681 7211 2 610 622;599 3
2366746 7212 1 913 913 69
2366906 7213 2 752 771;734 1
2366920 7214 3 816 154;1358;935 9
2366999 7215 3 465 467;796;132 1
2367016 7216 11 723 856;648;851;531;181;1433;782;1316;444;591;317 1
2367024 7217 12 684 784;1325;701;345;323;457;371;1282;652;491;964;509 19
2367147 7218 19 648 129;662;575;740;250;748;517;587;669;578;1187;941;648;1308;584;465;521;759;445 93
2367581 7219 3 727 1199;807;175 4
2367611 7220 3 685 944;109;1003 7
2367707 7221 8 701 919;1197;1168;461;316;565;250;731 138
2367746 7222 12 654 337;1172;264;494;1397;346;1097;578;787;609;668;99 45
2367772 7223 5 585 811;519;258;858;481 3
2367831 7224 8 346 883;636;376;95;65;204;64;444 2
2367858 7225 6 692 1139;412;613;892;651;442 1
2368612 7226 2 146 100;191 274
2368739 7227 2 223 133;313 2
2368782 7228 49 672 928;890;475;829;1299;504;826;147;861;755;731;835;543;239;351;201;795;975;1236;731;711;625;942;429;913;169;286;863;203;1266;910;591;201;1231;1173;358;913;154;137;713;236;685;722;973;419;555;682;673;1046 10
2368908 7229 2 782 932;631 34
2369657 7230 13 648 581;246;1054;407;516;1235;1140;336;169;1128;334;302;975 3
2369709 7231 2 176 128;224 10
2369788 7232 2 568 644;491 2
2370335 7233 2 798 163;1432 1
2370355 7234 2 878 419;1338 33
2370636 7235 4 656 706;425;416;1078 1
2370731 7236 13 637 789;237;957;651;329;1100;319;1076;556;630;332;143;1162 1
2370889 7237 4 707 839;887;527;575 13
2370994 7238 2 244 207;281 1
2371086 7239 15 610 731;539;138;324;1248;209;827;309;1056;1320;810;711;184;261;476 26
2371830 7240 1 1066 1066 1
2371873 7241 15 743 478;905;692;1327;689;1099;862;1317;893;728;113;339;736;876;87 226
2371945 7242 5 616 363;863;703;898;252 1
2371953 7243 16 676 651;889;774;389;189;769;429;683;743;889;1341;290;815;361;1080;528 1
2372051 7244 5 750 517;500;1014;679;1041 21
2372143 7245 14 589 811;778;597;128;523;326;753;649;298;480;621;838;660;783 1
2372699 7246 4 336 383;93;622;245 7
2372714 7247 3 680 415;734;892 11
2372858 7248 3 597 683;447;660 1
2373117 7249 3 945 1461;556;817 1
2373216 7250 2 778 194;1362 8
2374006 7251 3 847 253;1291;996 121
