taskId time jobId jobSize runtime user peer
    1    358    1    1    93  47 14
39855 465224 1455  525   407 193  2
39856 465224 1455  525  1844 193  2
39857 465224 1455  525  4578 193  2
39858 465224 1455  525   662 193  2
39859 465224 1455  525   872 193  2
39860 465224 1455  525  1702 193  2
39861 465224 1455  525  1872 193  2
39862 465224 1455  525  1045 193  2
39863 465224 1455  525   852 193  2
39864 465224 1455  525  2429 193  2
39865 465224 1455  525  1101 193  2
39866 465224 1455  525  1329 193  2
39867 465224 1455  525  3938 193  2
39868 465224 1455  525  1157 193  2
39869 465224 1455  525  1402 193  2
39870 465224 1455  525  2539 193  2
39871 465224 1455  525  3081 193  2
39872 465224 1455  525  2834 193  2
39873 465224 1455  525  2449 193  2
39874 465224 1455  525  1847 193  2
39875 465224 1455  525  1188 193  2
39876 465224 1455  525  1244 193  2
39877 465224 1455  525   584 193  2
39878 465224 1455  525  4462 193  2
39879 465224 1455  525  3229 193  2
39880 465224 1455  525   303 193  2
39881 465224 1455  525   708 193  2
39882 465224 1455  525  2299 193  2
39883 465224 1455  525   928 193  2
39884 465224 1455  525  3429 193  2
39885 465224 1455  525  1003 193  2
39886 465224 1455  525  2815 193  2
39887 465224 1455  525  1270 193  2
39888 465224 1455  525   576 193  2
39889 465224 1455  525   507 193  2
39890 465224 1455  525  2829 193  2
39891 465224 1455  525  4149 193  2
39892 465224 1455  525  5073 193  2
39893 465224 1455  525  3871 193  2
39894 465224 1455  525  1342 193  2
39895 465224 1455  525  3950 193  2
39896 465224 1455  525  2108 193  2
39897 465224 1455  525  3981 193  2
39898 465224 1455  525   426 193  2
39899 465224 1455  525   789 193  2
39900 465224 1455  525  3483 193  2
39901 465224 1455  525  1657 193  2
39902 465224 1455  525  1466 193  2
39903 465224 1455  525  9655 193  2
39904 465224 1455  525  1267 193  2
39905 465224 1455  525  1307 193  2
39906 465224 1455  525  4292 193  2
39907 465224 1455  525  2549 193  2
39908 465224 1455  525  1107 193  2
39909 465224 1455  525  4365 193  2
39910 465224 1455  525  2885 193  2
39911 465224 1455  525  1502 193  2
39912 465224 1455  525  3410 193  2
39913 465224 1455  525   570 193  2
39914 465224 1455  525   518 193  2
39915 465224 1455  525  1152 193  2
39916 465224 1455  525  2460 193  2
39917 465224 1455  525  1581 193  2
39918 465224 1455  525   633 193  2
39919 465224 1455  525  1699 193  2
39920 465224 1455  525  1058 193  2
39921 465224 1455  525  2863 193  2
39922 465224 1455  525   806 193  2
39923 465224 1455  525   996 193  2
39924 465224 1455  525  1223 193  2
39925 465224 1455  525   623 193  2
39926 465224 1455  525   560 193  2
39927 465224 1455  525  1439 193  2
39928 465224 1455  525  1381 193  2
39929 465224 1455  525  1036 193  2
39930 465224 1455  525  1211 193  2
39931 465224 1455  525  2494 193  2
39932 465224 1455  525  1173 193  2
39933 465224 1455  525   562 193  2
39934 465224 1455  525  2997 193  2
39935 465224 1455  525  1646 193  2
39936 465224 1455  525  1223 193  2
39937 465224 1455  525   858 193  2
39938 465224 1455  525  1744 193  2
39939 465224 1455  525  1296 193  2
39940 465224 1455  525  1130 193  2
39941 465224 1455  525  4235 193  2
39942 465224 1455  525  1053 193  2
39943 465224 1455  525  1211 193  2
39944 465224 1455  525  1897 193  2
39945 465224 1455  525  2129 193  2
39946 465224 1455  525  2077 193  2
39947 465224 1455  525  1294 193  2
39948 465224 1455  525  3298 193  2
39949 465224 1455  525  1265 193  2
39950 465224 1455  525   927 193  2
39951 465224 1455  525  3313 193  2
39952 465224 1455  525  2151 193  2
39953 465224 1455  525  3510 193  2
39954 465224 1455  525  1420 193  2
39955 465224 1455  525  5379 193  2
39956 465224 1455  525  3056 193  2
39957 465224 1455  525  2277 193  2
39958 465224 1455  525  5043 193  2
39959 465224 1455  525  2258 193  2
39960 465224 1455  525   893 193  2
39961 465224 1455  525  9740 193  2
39962 465224 1455  525  2209 193  2
39963 465224 1455  525  1083 193  2
39964 465224 1455  525  2901 193  2
39965 465224 1455  525  3842 193  2
39966 465224 1455  525   884 193  2
39967 465224 1455  525   751 193  2
39968 465224 1455  525  1137 193  2
39969 465224 1455  525   801 193  2
39970 465224 1455  525  2052 193  2
39971 465224 1455  525  1846 193  2
39972 465224 1455  525  1224 193  2
39973 465224 1455  525  3273 193  2
39974 465224 1455  525  2996 193  2
39975 465224 1455  525  1115 193  2
39976 465224 1455  525  5108 193  2
39977 465224 1455  525  1549 193  2
39978 465224 1455  525  1680 193  2
39979 465224 1455  525  1078 193  2
39980 465224 1455  525  1303 193  2
39981 465224 1455  525  2108 193  2
39982 465224 1455  525  2531 193  2
39983 465224 1455  525  1460 193  2
39984 465224 1455  525  2213 193  2
39985 465224 1455  525  1100 193  2
39986 465224 1455  525   354 193  2
39987 465224 1455  525  1906 193  2
39988 465224 1455  525  1179 193  2
39989 465224 1455  525  2394 193  2
39990 465224 1455  525  2439 193  2
39991 465224 1455  525   782 193  2
39992 465224 1455  525  3371 193  2
39993 465224 1455  525  1301 193  2
39994 465224 1455  525  3014 193  2
39995 465224 1455  525   497 193  2
39996 465224 1455  525  3020 193  2
39997 465224 1455  525  3950 193  2
39998 465224 1455  525   758 193  2
39999 465224 1455  525   198 193  2
40000 465224 1455  525  1003 193  2
40001 465224 1455  525   893 193  2
40002 465224 1455  525   561 193  2
40003 465224 1455  525  1026 193  2
40004 465224 1455  525  1910 193  2
40005 465224 1455  525   689 193  2
40006 465224 1455  525  2629 193  2
40007 465224 1455  525  8261 193  2
40008 465224 1455  525   485 193  2
40009 465224 1455  525  2045 193  2
40010 465224 1455  525  1263 193  2
40011 465224 1455  525  2418 193  2
40012 465224 1455  525  1230 193  2
40013 465224 1455  525  3315 193  2
40014 465224 1455  525   966 193  2
40015 465224 1455  525  2460 193  2
40016 465224 1455  525  3559 193  2
40017 465224 1455  525   400 193  2
40018 465224 1455  525  1568 193  2
40019 465224 1455  525   760 193  2
40020 465224 1455  525  4176 193  2
40021 465224 1455  525  2737 193  2
40022 465224 1455  525  2462 193  2
40023 465224 1455  525  7503 193  2
40024 465224 1455  525  5730 193  2
40025 465224 1455  525  1186 193  2
40026 465224 1455  525  2047 193  2
40027 465224 1455  525  1303 193  2
40028 465224 1455  525  2428 193  2
40029 465224 1455  525  3642 193  2
40030 465224 1455  525  4733 193  2
40031 465224 1455  525  1398 193  2
40032 465224 1455  525   648 193  2
40033 465224 1455  525  3597 193  2
40034 465224 1455  525  3912 193  2
40035 465224 1455  525  3465 193  2
40036 465224 1455  525  1760 193  2
40037 465224 1455  525  1927 193  2
40038 465224 1455  525  2594 193  2
40039 465224 1455  525  1360 193  2
40040 465224 1455  525   691 193  2
40041 465224 1455  525   893 193  2
40042 465224 1455  525  3071 193  2
40043 465224 1455  525  1195 193  2
40044 465224 1455  525  1854 193  2
40045 465224 1455  525   452 193  2
40046 465224 1455  525   989 193  2
40047 465224 1455  525  1141 193  2
40048 465224 1455  525   626 193  2
40049 465224 1455  525  2832 193  2
40050 465224 1455  525   643 193  2
40051 465224 1455  525   415 193  2
40052 465224 1455  525  2718 193  2
40053 465224 1455  525  1621 193  2
40054 465224 1455  525  1609 193  2
40055 465224 1455  525  1698 193  2
40056 465224 1455  525  3556 193  2
40057 465224 1455  525   445 193  2
40058 465224 1455  525  3239 193  2
40059 465224 1455  525  3186 193  2
40060 465224 1455  525  1169 193  2
40061 465224 1455  525  1246 193  2
40062 465224 1455  525  1745 193  2
40063 465224 1455  525  1278 193  2
40064 465224 1455  525  2832 193  2
40065 465224 1455  525  1339 193  2
40066 465224 1455  525  1136 193  2
40067 465224 1455  525  1907 193  2
40068 465224 1455  525  3954 193  2
40069 465224 1455  525   359 193  2
40070 465224 1455  525  2700 193  2
40071 465224 1455  525  1471 193  2
40072 465224 1455  525  4171 193  2
40073 465224 1455  525  1066 193  2
40074 465224 1455  525  7606 193  2
40075 465224 1455  525   789 193  2
40076 465224 1455  525  1740 193  2
40077 465224 1455  525   951 193  2
40078 465224 1455  525  2756 193  2
40079 465224 1455  525  1615 193  2
40080 465224 1455  525  2333 193  2
40081 465224 1455  525  2268 193  2
40082 465224 1455  525  1344 193  2
40083 465224 1455  525  1104 193  2
40084 465224 1455  525   938 193  2
40085 465224 1455  525   795 193  2
40086 465224 1455  525  2618 193  2
40087 465224 1455  525  1383 193  2
40088 465224 1455  525   931 193  2
40089 465224 1455  525   533 193  2
40090 465224 1455  525  2289 193  2
40091 465224 1455  525  1659 193  2
40092 465224 1455  525  2163 193  2
40093 465224 1455  525   586 193  2
40094 465224 1455  525  2043 193  2
40095 465224 1455  525  3367 193  2
40096 465224 1455  525  5841 193  2
40097 465224 1455  525  1698 193  2
40098 465224 1455  525  3738 193  2
40099 465224 1455  525   846 193  2
40100 465224 1455  525   570 193  2
40101 465224 1455  525  1904 193  2
40102 465224 1455  525   721 193  2
40103 465224 1455  525  4029 193  2
40104 465224 1455  525   819 193  2
40105 465224 1455  525  8658 193  2
40106 465224 1455  525  2083 193  2
40107 465224 1455  525  1596 193  2
40108 465224 1455  525  1126 193  2
40109 465224 1455  525  1143 193  2
40110 465224 1455  525   103 193  2
40111 465236 1456   10  2506   7 46
40112 465236 1456   10   710   7 46
40113 465236 1456   10   204   7 46
40114 465236 1456   10   724   7 46
40115 465236 1456   10  3229   7 46
40116 465236 1456   10   620   7 46
40117 465236 1456   10  2992   7 46
40118 465236 1456   10  4389   7 46
40119 465236 1456   10  1064   7 46
40120 465236 1456   10   495   7 46
40121 465244 1457   36  3225   1  8
40122 465244 1457   36   410   1  8
40123 465244 1457   36   706   1  8
40124 465244 1457   36  1107   1  8
40125 465244 1457   36  1875   1  8
40126 465244 1457   36  1497   1  8
40127 465244 1457   36  1170   1  8
40128 465244 1457   36  2457   1  8
40129 465244 1457   36   447   1  8
40130 465244 1457   36  1038   1  8
40131 465244 1457   36  1709   1  8
40132 465244 1457   36  1140   1  8
40133 465244 1457   36   837   1  8
40134 465244 1457   36  1685   1  8
40135 465244 1457   36   991   1  8
40136 465244 1457   36  1986   1  8
40137 465244 1457   36   795   1  8
40138 465244 1457   36  1572   1  8
40139 465244 1457   36  3561   1  8
40140 465244 1457   36  2140   1  8
40141 465244 1457   36  1061   1  8
40142 465244 1457   36   272   1  8
40143 465244 1457   36  2888   1  8
40144 465244 1457   36  1374   1  8
40145 465244 1457   36   753   1  8
40146 465244 1457   36   537   1  8
40147 465244 1457   36  1305   1  8
40148 465244 1457   36   344   1  8
40149 465244 1457   36  2030   1  8
40150 465244 1457   36   968   1  8
40151 465244 1457   36   607   1  8
40152 465244 1457   36   880   1  8
40153 465244 1457   36   310   1  8
40154 465244 1457   36  2347   1  8
40155 465244 1457   36   800   1  8
40156 465244 1457   36   647   1  8
40157 465263 1458    1   482   2 20
40158 465570 1459   10   863   1  8
40159 465570 1459   10   634   1  8
40160 465570 1459   10   659   1  8
40161 465570 1459   10   687   1  8
40162 465570 1459   10  2611   1  8
40163 465570 1459   10  1839   1  8
40164 465570 1459   10  2928   1  8
40165 465570 1459   10   457   1  8
40166 465570 1459   10  1154   1  8
40167 465570 1459   10    63   1  8
40168 465660 1460    4  1313   1  8
40169 465660 1460    4  1756   1  8
40170 465660 1460    4  3860   1  8
40171 465660 1460    4  1018   1  8
40172 466064 1461    2  1744   5 50
40173 466064 1461    2  1068   5 50
40174 466090 1462    7   561   1  8
40175 466090 1462    7  5297   1  8
40176 466090 1462    7  2835   1  8
40177 466090 1462    7  2577   1  8
40178 466090 1462    7  2655   1  8
40179 466090 1462    7  4130   1  8
40180 466090 1462    7  2694   1  8
40181 466132 1463    4  1376   1  8
40182 466132 1463    4   910   1  8
40183 466132 1463    4  3535   1  8
40184 466132 1463    4    96   1  8
40185 466292 1464    2  2810 104 22
40186 466292 1464    2  1774 104 22
40187 466304 1465    3   344  13 37
40188 466304 1465    3   469  13 37
40189 466304 1465    3   158  13 37
40190 466399 1466  263  2556   2 20
40191 466399 1466  263   827   2 20
40192 466399 1466  263  3768   2 20
40193 466399 1466  263  1309   2 20
40194 466399 1466  263   871   2 20
40195 466399 1466  263  6131   2 20
40196 466399 1466  263   442   2 20
40197 466399 1466  263   754   2 20
40198 466399 1466  263  4120   2 20
40199 466399 1466  263   470   2 20
40200 466399 1466  263  1252   2 20
40201 466399 1466  263  1528   2 20
40202 466399 1466  263  2399   2 20
40203 466399 1466  263   896   2 20
40204 466399 1466  263   700   2 20
40205 466399 1466  263  1932   2 20
40206 466399 1466  263  1373   2 20
40207 466399 1466  263   869   2 20
40208 466399 1466  263   675   2 20
40209 466399 1466  263  1792   2 20
40210 466399 1466  263   559   2 20
40211 466399 1466  263   594   2 20
40212 466399 1466  263   847   2 20
40213 466399 1466  263   673   2 20
40214 466399 1466  263  4360   2 20
40215 466399 1466  263   852   2 20
40216 466399 1466  263  6872   2 20
40217 466399 1466  263  1465   2 20
40218 466399 1466  263  2886   2 20
40219 466399 1466  263  1625   2 20
40220 466399 1466  263  1235   2 20
40221 466399 1466  263  1015   2 20
40222 466399 1466  263  5077   2 20
40223 466399 1466  263  1446   2 20
40224 466399 1466  263  2106   2 20
40225 466399 1466  263   632   2 20
40226 466399 1466  263  5110   2 20
40227 466399 1466  263  3391   2 20
40228 466399 1466  263  1255   2 20
40229 466399 1466  263   953   2 20
40230 466399 1466  263  1424   2 20
40231 466399 1466  263   913   2 20
40232 466399 1466  263  1248   2 20
40233 466399 1466  263   603   2 20
40234 466399 1466  263  2208   2 20
40235 466399 1466  263  1339   2 20
40236 466399 1466  263  2544   2 20
40237 466399 1466  263  2478   2 20
40238 466399 1466  263  1435   2 20
40239 466399 1466  263  1049   2 20
40240 466399 1466  263  1025   2 20
40241 466399 1466  263  1618   2 20
40242 466399 1466  263   358   2 20
40243 466399 1466  263  3147   2 20
40244 466399 1466  263  1305   2 20
40245 466399 1466  263   350   2 20
40246 466399 1466  263  1197   2 20
40247 466399 1466  263  4309   2 20
40248 466399 1466  263   632   2 20
40249 466399 1466  263  1764   2 20
40250 466399 1466  263  3499   2 20
40251 466399 1466  263  5960   2 20
40252 466399 1466  263  4390   2 20
40253 466399 1466  263   841   2 20
40254 466399 1466  263  2522   2 20
40255 466399 1466  263  1899   2 20
40256 466399 1466  263  1008   2 20
40257 466399 1466  263   457   2 20
40258 466399 1466  263   508   2 20
40259 466399 1466  263  1878   2 20
40260 466399 1466  263  1134   2 20
40261 466399 1466  263  2315   2 20
40262 466399 1466  263  1931   2 20
40263 466399 1466  263  4444   2 20
40264 466399 1466  263  1238   2 20
40265 466399 1466  263  1022   2 20
40266 466399 1466  263  1106   2 20
40267 466399 1466  263  1571   2 20
40268 466399 1466  263  1456   2 20
40269 466399 1466  263  1009   2 20
40270 466399 1466  263  1150   2 20
40271 466399 1466  263  1174   2 20
40272 466399 1466  263  2484   2 20
40273 466399 1466  263   857   2 20
40274 466399 1466  263  2290   2 20
40275 466399 1466  263  1129   2 20
40276 466399 1466  263   251   2 20
40277 466399 1466  263  1262   2 20
40278 466399 1466  263  3207   2 20
40279 466399 1466  263   428   2 20
40280 466399 1466  263  1512   2 20
40281 466399 1466  263  1668   2 20
40282 466399 1466  263  1768   2 20
40283 466399 1466  263  2224   2 20
40284 466399 1466  263   581   2 20
40285 466399 1466  263  1785   2 20
40286 466399 1466  263  2361   2 20
40287 466399 1466  263   602   2 20
40288 466399 1466  263  1174   2 20
40289 466399 1466  263  3822   2 20
40290 466399 1466  263   662   2 20
40291 466399 1466  263  2015   2 20
40292 466399 1466  263  1857   2 20
40293 466399 1466  263   521   2 20
40294 466399 1466  263  1620   2 20
40295 466399 1466  263   943   2 20
40296 466399 1466  263  2988   2 20
40297 466399 1466  263  7701   2 20
40298 466399 1466  263  1273   2 20
40299 466399 1466  263  7782   2 20
40300 466399 1466  263  2537   2 20
40301 466399 1466  263   673   2 20
40302 466399 1466  263  4692   2 20
40303 466399 1466  263   702   2 20
40304 466399 1466  263  1283   2 20
40305 466399 1466  263  5348   2 20
40306 466399 1466  263   907   2 20
40307 466399 1466  263   674   2 20
40308 466399 1466  263  1604   2 20
40309 466399 1466  263  4190   2 20
40310 466399 1466  263  1300   2 20
40311 466399 1466  263  1498   2 20
40312 466399 1466  263  3161   2 20
40313 466399 1466  263  2350   2 20
40314 466399 1466  263  2218   2 20
40315 466399 1466  263   654   2 20
40316 466399 1466  263  2488   2 20
40317 466399 1466  263  3015   2 20
40318 466399 1466  263   599   2 20
40319 466399 1466  263   405   2 20
40320 466399 1466  263  1488   2 20
40321 466399 1466  263  2553   2 20
40322 466399 1466  263  3319   2 20
40323 466399 1466  263  2860   2 20
40324 466399 1466  263  2339   2 20
40325 466399 1466  263  1917   2 20
40326 466399 1466  263   449   2 20
40327 466399 1466  263  1073   2 20
40328 466399 1466  263  3530   2 20
40329 466399 1466  263  1064   2 20
40330 466399 1466  263  1485   2 20
40331 466399 1466  263  2149   2 20
40332 466399 1466  263  3317   2 20
40333 466399 1466  263   959   2 20
40334 466399 1466  263  1937   2 20
40335 466399 1466  263  3879   2 20
40336 466399 1466  263  2750   2 20
40337 466399 1466  263   735   2 20
40338 466399 1466  263  4302   2 20
40339 466399 1466  263  1633   2 20
40340 466399 1466  263  1010   2 20
40341 466399 1466  263  3339   2 20
40342 466399 1466  263  1091   2 20
40343 466399 1466  263   826   2 20
40344 466399 1466  263  1145   2 20
40345 466399 1466  263   983   2 20
40346 466399 1466  263  2147   2 20
40347 466399 1466  263   635   2 20
40348 466399 1466  263  5853   2 20
40349 466399 1466  263  1856   2 20
40350 466399 1466  263  1841   2 20
40351 466399 1466  263  2934   2 20
40352 466399 1466  263   664   2 20
40353 466399 1466  263  1746   2 20
40354 466399 1466  263  1557   2 20
40355 466399 1466  263  4656   2 20
40356 466399 1466  263  1818   2 20
40357 466399 1466  263  1268   2 20
40358 466399 1466  263  1067   2 20
40359 466399 1466  263  2677   2 20
40360 466399 1466  263   520   2 20
40361 466399 1466  263   657   2 20
40362 466399 1466  263  3360   2 20
40363 466399 1466  263  1034   2 20
40364 466399 1466  263  2206   2 20
40365 466399 1466  263  4958   2 20
40366 466399 1466  263  1631   2 20
40367 466399 1466  263   477   2 20
40368 466399 1466  263  1604   2 20
40369 466399 1466  263  1735   2 20
40370 466399 1466  263   162   2 20
40371 466399 1466  263  2618   2 20
40372 466399 1466  263   752   2 20
40373 466399 1466  263   889   2 20
40374 466399 1466  263  1528   2 20
40375 466399 1466  263   724   2 20
40376 466399 1466  263  1048   2 20
40377 466399 1466  263   862   2 20
40378 466399 1466  263  1439   2 20
40379 466399 1466  263   394   2 20
40380 466399 1466  263   762   2 20
40381 466399 1466  263  3230   2 20
40382 466399 1466  263  1237   2 20
40383 466399 1466  263   615   2 20
40384 466399 1466  263  1156   2 20
40385 466399 1466  263   381   2 20
40386 466399 1466  263  1789   2 20
40387 466399 1466  263  1177   2 20
40388 466399 1466  263  4121   2 20
40389 466399 1466  263   636   2 20
40390 466399 1466  263  2026   2 20
40391 466399 1466  263  1066   2 20
40392 466399 1466  263  1217   2 20
40393 466399 1466  263  3890   2 20
40394 466399 1466  263  2529   2 20
40395 466399 1466  263   765   2 20
40396 466399 1466  263  1304   2 20
40397 466399 1466  263  1790   2 20
40398 466399 1466  263  2511   2 20
40399 466399 1466  263  3458   2 20
40400 466399 1466  263  8463   2 20
40401 466399 1466  263  2824   2 20
40402 466399 1466  263  1969   2 20
40403 466399 1466  263   908   2 20
40404 466399 1466  263   374   2 20
40405 466399 1466  263  1199   2 20
40406 466399 1466  263   661   2 20
40407 466399 1466  263  2119   2 20
40408 466399 1466  263   795   2 20
40409 466399 1466  263  4408   2 20
40410 466399 1466  263  2004   2 20
40411 466399 1466  263   726   2 20
40412 466399 1466  263  4137   2 20
40413 466399 1466  263  3917   2 20
40414 466399 1466  263  1930   2 20
40415 466399 1466  263   686   2 20
40416 466399 1466  263  2412   2 20
40417 466399 1466  263   678   2 20
40418 466399 1466  263  1511   2 20
40419 466399 1466  263  4099   2 20
40420 466399 1466  263   439   2 20
40421 466399 1466  263   674   2 20
40422 466399 1466  263  1019   2 20
40423 466399 1466  263  1200   2 20
40424 466399 1466  263   559   2 20
40425 466399 1466  263   736   2 20
40426 466399 1466  263  1506   2 20
40427 466399 1466  263  4840   2 20
40428 466399 1466  263  1104   2 20
40429 466399 1466  263   557   2 20
40430 466399 1466  263  2184   2 20
40431 466399 1466  263  1615   2 20
40432 466399 1466  263  1549   2 20
40433 466399 1466  263  1646   2 20
40434 466399 1466  263   516   2 20
40435 466399 1466  263  2151   2 20
40436 466399 1466  263  1091   2 20
40437 466399 1466  263  2372   2 20
40438 466399 1466  263   827   2 20
40439 466399 1466  263   514   2 20
40440 466399 1466  263   492   2 20
40441 466399 1466  263   748   2 20
40442 466399 1466  263  1924   2 20
40443 466399 1466  263   950   2 20
40444 466399 1466  263  2886   2 20
40445 466399 1466  263  4107   2 20
40446 466399 1466  263  2427   2 20
40447 466399 1466  263  1452   2 20
40448 466399 1466  263  1988   2 20
40449 466399 1466  263   374   2 20
40450 466399 1466  263  2451   2 20
40451 466399 1466  263  2122   2 20
40452 466399 1466  263  2192   2 20
40453 466447 1467    5  1838   1  8
40454 466447 1467    5  1996   1  8
40455 466447 1467    5   627   1  8
40456 466447 1467    5   882   1  8
40457 466447 1467    5  5178   1  8
40458 466483 1468    1     2  77 16
40459 466484 1469    2   632  19 34
40460 466484 1469    2   291  19 34
40461 466561 1470    1     1   1  8
40462 466626 1471    1    54  76 20
40463 466631 1472    3  5245   2 20
40464 466631 1472    3   631   2 20
40465 466631 1472    3  1339   2 20
40466 466642 1473   69   616  27 34
40467 466642 1473   69  1550  27 34
40468 466642 1473   69  1393  27 34
40469 466642 1473   69  2138  27 34
40470 466642 1473   69   261  27 34
40471 466642 1473   69  5269  27 34
40472 466642 1473   69  3232  27 34
40473 466642 1473   69  1591  27 34
40474 466642 1473   69  1875  27 34
40475 466642 1473   69  3192  27 34
40476 466642 1473   69   789  27 34
40477 466642 1473   69  1343  27 34
40478 466642 1473   69  1298  27 34
40479 466642 1473   69  2586  27 34
40480 466642 1473   69  2576  27 34
40481 466642 1473   69  1074  27 34
40482 466642 1473   69  1033  27 34
40483 466642 1473   69  1773  27 34
40484 466642 1473   69  1469  27 34
40485 466642 1473   69  2121  27 34
40486 466642 1473   69   850  27 34
40487 466642 1473   69   777  27 34
40488 466642 1473   69   856  27 34
40489 466642 1473   69  4311  27 34
40490 466642 1473   69  2403  27 34
40491 466642 1473   69  1534  27 34
40492 466642 1473   69  1170  27 34
40493 466642 1473   69   652  27 34
40494 466642 1473   69   728  27 34
40495 466642 1473   69  1094  27 34
40496 466642 1473   69   573  27 34
40497 466642 1473   69  3687  27 34
40498 466642 1473   69  3384  27 34
40499 466642 1473   69  2827  27 34
40500 466642 1473   69  1382  27 34
40501 466642 1473   69  2305  27 34
40502 466642 1473   69   839  27 34
40503 466642 1473   69  2340  27 34
40504 466642 1473   69  1972  27 34
40505 466642 1473   69   694  27 34
40506 466642 1473   69   862  27 34
40507 466642 1473   69  2660  27 34
40508 466642 1473   69  2358  27 34
40509 466642 1473   69  1782  27 34
40510 466642 1473   69   275  27 34
40511 466642 1473   69  1604  27 34
40512 466642 1473   69  1407  27 34
40513 466642 1473   69  2965  27 34
40514 466642 1473   69  1194  27 34
40515 466642 1473   69  1296  27 34
40516 466642 1473   69  1887  27 34
40517 466642 1473   69  1933  27 34
40518 466642 1473   69   670  27 34
40519 466642 1473   69  9355  27 34
40520 466642 1473   69   428  27 34
40521 466642 1473   69  1252  27 34
40522 466642 1473   69  4292  27 34
40523 466642 1473   69  1879  27 34
40524 466642 1473   69   751  27 34
40525 466642 1473   69  1678  27 34
40526 466642 1473   69   830  27 34
40527 466642 1473   69   734  27 34
40528 466642 1473   69  2276  27 34
40529 466642 1473   69  1191  27 34
40530 466642 1473   69  2215  27 34
40531 466642 1473   69  2253  27 34
40532 466642 1473   69  7463  27 34
40533 466642 1473   69  2118  27 34
40534 466642 1473   69   134  27 34
40535 466672 1474    6   751   1  8
40536 466672 1474    6  3309   1  8
40537 466672 1474    6  2204   1  8
40538 466672 1474    6  1054   1  8
40539 466672 1474    6  1443   1  8
40540 466672 1474    6   767   1  8
40541 466961 1475    1   585   3 32
40542 467084 1476    1   249   6 28
40543 467138 1477   38  1034  45 25
40544 467138 1477   38   818  45 25
40545 467138 1477   38  1513  45 25
40546 467138 1477   38  1372  45 25
40547 467138 1477   38  1013  45 25
40548 467138 1477   38  7652  45 25
40549 467138 1477   38  6703  45 25
40550 467138 1477   38  2022  45 25
40551 467138 1477   38   894  45 25
40552 467138 1477   38   621  45 25
40553 467138 1477   38  1920  45 25
40554 467138 1477   38  2950  45 25
40555 467138 1477   38  2790  45 25
40556 467138 1477   38  6115  45 25
40557 467138 1477   38  5845  45 25
40558 467138 1477   38   268  45 25
40559 467138 1477   38  2087  45 25
40560 467138 1477   38  6071  45 25
40561 467138 1477   38   979  45 25
40562 467138 1477   38  1851  45 25
40563 467138 1477   38  3004  45 25
40564 467138 1477   38  4398  45 25
40565 467138 1477   38  1536  45 25
40566 467138 1477   38  1562  45 25
40567 467138 1477   38   704  45 25
40568 467138 1477   38  1784  45 25
40569 467138 1477   38  1361  45 25
40570 467138 1477   38   153  45 25
40571 467138 1477   38  1820  45 25
40572 467138 1477   38  1496  45 25
40573 467138 1477   38  1050  45 25
40574 467138 1477   38   798  45 25
40575 467138 1477   38  1719  45 25
40576 467138 1477   38   574  45 25
40577 467138 1477   38   871  45 25
40578 467138 1477   38   603  45 25
40579 467138 1477   38  1181  45 25
40580 467138 1477   38  4812  45 25
40581 467331 1478    1    16  46 30
40582 467765 1479    1   170   1  8
40583 467924 1480   23  1186   1  8
40584 467924 1480   23   678   1  8
40585 467924 1480   23  1613   1  8
40586 467924 1480   23  1232   1  8
40587 467924 1480   23   745   1  8
40588 467924 1480   23   535   1  8
40589 467924 1480   23  2161   1  8
40590 467924 1480   23  4985   1  8
40591 467924 1480   23   438   1  8
40592 467924 1480   23  1174   1  8
40593 467924 1480   23   398   1  8
40594 467924 1480   23   777   1  8
40595 467924 1480   23  4084   1  8
40596 467924 1480   23  2242   1  8
40597 467924 1480   23   268   1  8
40598 467924 1480   23  2428   1  8
40599 467924 1480   23  1311   1  8
40600 467924 1480   23   567   1  8
40601 467924 1480   23  1697   1  8
40602 467924 1480   23  1886   1  8
40603 467924 1480   23  2219   1  8
40604 467924 1480   23  2383   1  8
40605 467924 1480   23  2221   1  8
40606 468226 1481    3   465  75  5
40607 468226 1481    3   567  75  5
40608 468226 1481    3   333  75  5
40609 468372 1482   37   334   2 20
40610 468372 1482   37  2062   2 20
40611 468372 1482   37  2436   2 20
40612 468372 1482   37  1375   2 20
40613 468372 1482   37  1469   2 20
40614 468372 1482   37  1662   2 20
40615 468372 1482   37  3921   2 20
40616 468372 1482   37  2613   2 20
40617 468372 1482   37  2547   2 20
40618 468372 1482   37  1341   2 20
40619 468372 1482   37  2855   2 20
40620 468372 1482   37   916   2 20
40621 468372 1482   37  4489   2 20
40622 468372 1482   37  1112   2 20
40623 468372 1482   37   841   2 20
40624 468372 1482   37   967   2 20
40625 468372 1482   37   400   2 20
40626 468372 1482   37  1304   2 20
40627 468372 1482   37  2371   2 20
40628 468372 1482   37  1650   2 20
40629 468372 1482   37  1376   2 20
40630 468372 1482   37   442   2 20
40631 468372 1482   37  1271   2 20
40632 468372 1482   37  4464   2 20
40633 468372 1482   37  1843   2 20
40634 468372 1482   37  2543   2 20
40635 468372 1482   37  5434   2 20
40636 468372 1482   37   676   2 20
40637 468372 1482   37  1032   2 20
40638 468372 1482   37  1384   2 20
40639 468372 1482   37   990   2 20
40640 468372 1482   37  2900   2 20
40641 468372 1482   37   437   2 20
40642 468372 1482   37  1742   2 20
40643 468372 1482   37   390   2 20
